symbol,signal_type,cross_days_ago,avg_daily_volume_30d,market_cap,ema_50_current,ema_200_current,golden_cross,death_cross,current_price,status
MA,death_cross,0,3.4,478.5,556.62,556.64,False,True,524.74,success
SONY,death_cross,0,4.9,137.0,26.01,26.09,False,True,23.09,success
DASH,death_cross,0,4.0,89.5,222.03,222.13,False,True,207.23,success
DKS,death_cross,0,1.3,18.7,212.61,212.62,False,True,206.16,success
BALL,golden_cross,0,2.4,15.1,52.61,52.58,True,False,57.36,success
NCLH,death_cross,0,17.8,9.5,21.82,21.85,False,True,20.93,success
SPHD,golden_cross,0,0.8,,48.49,48.48,True,False,49.4,success
EPI,death_cross,0,0.6,,45.58,45.62,False,True,43.99,success
STRF,death_cross,0,0.2,,105.55,105.67,False,True,101.4,success
