event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-02-03,ICE,death,92.13,70.0,22.13,LOOK,1
2026-02-03,TRMB,death,91.53,70.0,21.53,LOOK,2
2026-02-03,USO,golden,77.01,70.0,7.01,LOOK,3
2026-02-03,CF,golden,76.27,70.0,6.27,LOOK,4
2026-02-03,LYV,death,76.13,70.0,6.13,LOOK,5
2026-02-03,PLTU,death,72.07,70.0,2.07,LOOK,6
2026-02-03,CWEB,death,66.01,70.0,-3.99,SKIP,7
2026-02-03,PCVX,golden,33.14,70.0,-36.86,SKIP,8
2026-02-03,BCE,golden,32.85,70.0,-37.15,SKIP,9
2026-02-03,TKC,golden,26.21,70.0,-43.79,SKIP,10
2026-02-03,RSPS,golden,22.36,70.0,-47.64,SKIP,11
2026-02-03,TBT,golden,11.94,70.0,-58.06,SKIP,12
2026-02-03,SPLV,golden,4.63,70.0,-65.37,SKIP,13
2026-02-03,SPLB,death,4.36,70.0,-65.64,SKIP,14
2026-02-03,BKLN,death,0.52,70.0,-69.48,SKIP,15
2026-02-03,SPSK,death,0.5,70.0,-69.5,SKIP,16
2026-02-03,BILS,death,0.44,70.0,-69.56,SKIP,17
2026-02-03,CLIP,death,0.44,70.0,-69.56,SKIP,18
