event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-03-06,GGLS,golden_st,97.64,75.0,22.64,LOOK,1
2026-03-06,NFXS,death_st,97.2,75.0,22.2,LOOK,2
2026-03-06,MRVL,golden,95.79,70.0,25.79,LOOK,3
2026-03-06,EVSD,death_st,95.32,75.0,20.32,LOOK,4
2026-03-06,NVDG,death,91.87,70.0,21.87,LOOK,5
2026-03-06,CG,death,90.16,70.0,20.16,LOOK,6
2026-03-06,BINC,death_st,88.45,75.0,13.45,LOOK,7
2026-03-06,BNDX,death_st,88.31,75.0,13.31,LOOK,8
2026-03-06,RGEN,death,81.02,70.0,11.02,LOOK,9
2026-03-06,VOYA,death,75.55,70.0,5.55,LOOK,10
2026-03-06,UMBF,death_st,74.8,75.0,-0.2,SKIP,11
2026-03-06,USD,death_st,74.1,75.0,-0.9,SKIP,12
2026-03-06,APH,death_st,67.6,75.0,-7.4,SKIP,13
2026-03-06,FTNT,golden_st,67.19,75.0,-7.81,SKIP,14
2026-03-06,NAIL,death_st,66.61,75.0,-8.39,SKIP,15
2026-03-06,AMTM,death_st,63.8,75.0,-11.2,SKIP,16
2026-03-06,VIXY,golden_st,62.55,75.0,-12.45,SKIP,17
2026-03-06,HFSI,death_st,58.58,75.0,-16.42,SKIP,18
2026-03-06,PSTG,death,58.48,70.0,-11.52,SKIP,19
2026-03-06,GPC,death,57.53,70.0,-12.47,SKIP,20
2026-03-06,FIAT,death_st,54.74,75.0,-20.26,SKIP,21
2026-03-06,NBIX,death,53.52,70.0,-16.48,SKIP,22
2026-03-06,OMC,golden,48.42,70.0,-21.58,SKIP,23
2026-03-06,IWO,death_st,45.34,75.0,-29.66,SKIP,24
2026-03-06,IWMI,death_st,44.44,75.0,-30.56,SKIP,25
2026-03-06,FLUD,death_st,37.62,75.0,-37.38,SKIP,26
2026-03-06,BOOT,death_st,34.92,75.0,-40.08,SKIP,27
2026-03-06,GBCI,death_st,33.36,75.0,-41.64,SKIP,28
2026-03-06,PBW,death_st,29.85,75.0,-45.15,SKIP,29
2026-03-06,TAL,death,28.85,70.0,-41.15,SKIP,30
2026-03-06,FTGC,golden,27.01,70.0,-42.99,SKIP,31
2026-03-06,MINT,death_st,24.91,75.0,-50.09,SKIP,32
2026-03-06,PMMF,death_st,24.91,75.0,-50.09,SKIP,33
2026-03-06,SPTS,death_st,24.76,75.0,-50.24,SKIP,34
2026-03-06,YYY,death_st,24.48,75.0,-50.52,SKIP,35
2026-03-06,ALK,death_st,23.82,75.0,-51.18,SKIP,36
2026-03-06,VRP,death_st,23.1,75.0,-51.9,SKIP,37
2026-03-06,VUSB,death_st,23.03,75.0,-51.97,SKIP,38
2026-03-06,SPXS,golden_st,21.22,75.0,-53.78,SKIP,39
2026-03-06,LNTH,golden,20.33,70.0,-49.67,SKIP,40
2026-03-06,VMC,death_st,20.03,75.0,-54.97,SKIP,41
2026-03-06,PAC,death_st,17.78,75.0,-57.22,SKIP,42
2026-03-06,EWS,death_st,17.44,75.0,-57.56,SKIP,43
2026-03-06,AAPL,death_st,17.31,75.0,-57.69,SKIP,44
2026-03-06,SPSB,death_st,17.22,75.0,-57.78,SKIP,45
2026-03-06,CCL,death_st,17.17,75.0,-57.83,SKIP,46
2026-03-06,HALO,death_st,16.57,75.0,-58.43,SKIP,47
2026-03-06,UDOW,death_st,16.48,75.0,-58.52,SKIP,48
2026-03-06,SCHO,death_st,16.15,75.0,-58.85,SKIP,49
2026-03-06,IBDT,death_st,15.02,75.0,-59.98,SKIP,50
2026-03-06,ZTS,death_st,14.22,75.0,-60.78,SKIP,51
2026-03-06,PCRB,death,14.21,70.0,-55.79,SKIP,52
2026-03-06,BAI,death_st,13.67,75.0,-61.33,SKIP,53
2026-03-06,SJB,golden_st,11.17,75.0,-63.83,SKIP,54
2026-03-06,BSCS,death_st,10.48,75.0,-64.52,SKIP,55
2026-03-06,ARM,death_st,9.92,75.0,-65.08,SKIP,56
2026-03-06,FPE,death_st,9.72,75.0,-65.28,SKIP,57
2026-03-06,TTEK,death_st,9.59,75.0,-65.41,SKIP,58
2026-03-06,HEGD,death_st,9.36,75.0,-65.64,SKIP,59
2026-03-06,FTXO,death_st,9.33,75.0,-65.67,SKIP,60
2026-03-06,EWBC,death_st,9.2,75.0,-65.8,SKIP,61
2026-03-06,TSPA,death_st,8.68,75.0,-66.32,SKIP,62
2026-03-06,F,death_st,8.66,75.0,-66.34,SKIP,63
2026-03-06,FELC,death_st,8.62,75.0,-66.38,SKIP,64
2026-03-06,JPIB,death_st,7.91,75.0,-67.09,SKIP,65
2026-03-06,BKLC,death_st,7.76,75.0,-67.24,SKIP,66
2026-03-06,CNM,death_st,7.6,75.0,-67.4,SKIP,67
2026-03-06,TDIV,death_st,7.22,75.0,-67.78,SKIP,68
2026-03-06,FXE,death_st,6.06,75.0,-68.94,SKIP,69
2026-03-06,SCHK,death_st,6.04,75.0,-68.96,SKIP,70
2026-03-06,FCOM,death_st,5.94,75.0,-69.06,SKIP,71
2026-03-06,KLMN,death_st,5.81,75.0,-69.19,SKIP,72
2026-03-06,LEVI,death_st,5.77,75.0,-69.23,SKIP,73
2026-03-06,SH,golden_st,5.61,75.0,-69.39,SKIP,74
2026-03-06,PBUS,death_st,5.33,75.0,-69.67,SKIP,75
2026-03-06,BLD,death_st,4.85,75.0,-70.15,SKIP,76
2026-03-06,MUSA,golden_st,4.82,75.0,-70.18,SKIP,77
2026-03-06,IBND,death_st,4.68,75.0,-70.32,SKIP,78
2026-03-06,SCHX,death_st,4.62,75.0,-70.38,SKIP,79
2026-03-06,MLI,death_st,3.98,75.0,-71.02,SKIP,80
2026-03-06,ANGL,death_st,3.85,75.0,-71.15,SKIP,81
2026-03-06,JETS,death_st,3.51,75.0,-71.49,SKIP,82
2026-03-06,FTLS,death_st,3.42,75.0,-71.58,SKIP,83
2026-03-06,IWB,death_st,3.03,75.0,-71.97,SKIP,84
