event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-06-11,FAS,golden_st,38.72,75.0,-36.28,SKIP,1
2026-06-11,DHI,golden_st,28.37,75.0,-46.63,SKIP,2
2026-06-11,CWST,golden_st,27.31,75.0,-47.69,SKIP,3
2026-06-11,PR,death_st,24.57,75.0,-50.43,SKIP,4
2026-06-11,CR,golden,24.34,70.0,-45.66,SKIP,5
2026-06-11,TXNM,death_st,23.49,75.0,-51.51,SKIP,6
2026-06-11,LAUR,golden_st,20.88,75.0,-54.12,SKIP,7
2026-06-11,DRI,golden_st,19.87,75.0,-55.13,SKIP,8
2026-06-11,GD,golden_st,18.89,75.0,-56.11,SKIP,9
2026-06-11,CAH,golden_st,16.68,75.0,-58.32,SKIP,10
2026-06-11,CORN,death,15.96,70.0,-54.04,SKIP,11
2026-06-11,TFC,golden_st,15.8,75.0,-59.2,SKIP,12
2026-06-11,GBCI,golden_st,15.69,75.0,-59.31,SKIP,13
2026-06-11,JNJ,golden_st,15.22,75.0,-59.78,SKIP,14
2026-06-11,CINF,golden_st,10.95,75.0,-64.05,SKIP,15
2026-06-11,XRT,golden,10.9,70.0,-59.1,SKIP,16
2026-06-11,CPT,golden,10.1,70.0,-59.9,SKIP,17
2026-06-11,PPH,golden_st,8.59,75.0,-66.41,SKIP,18
