event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-04-08,AMDL,golden,92.06,70.0,22.06,LOOK,1
2026-04-08,VLY,golden_st,90.44,75.0,15.44,LOOK,2
2026-04-08,RIOT,golden,90.09,70.0,20.09,LOOK,3
2026-04-08,HSBC,golden_st,78.46,75.0,3.46,LOOK,4
2026-04-08,EDZ,death_st,77.99,75.0,2.99,LOOK,5
2026-04-08,W,death,77.31,70.0,7.31,LOOK,6
2026-04-08,EWS,golden_st,76.72,75.0,1.72,LOOK,7
2026-04-08,VYMI,golden_st,74.94,75.0,-0.06,SKIP,8
2026-04-08,EAT,golden,71.33,70.0,1.33,LOOK,9
2026-04-08,TFII,golden_st,69.97,75.0,-5.03,SKIP,10
2026-04-08,TT,golden_st,65.32,75.0,-9.68,SKIP,11
2026-04-08,EWW,golden_st,64.21,75.0,-10.79,SKIP,12
2026-04-08,FDD,golden_st,64.04,75.0,-10.96,SKIP,13
2026-04-08,CART,golden_st,61.73,75.0,-13.27,SKIP,14
2026-04-08,AIA,golden_st,57.19,75.0,-17.81,SKIP,15
2026-04-08,HIBS,death_st,56.62,75.0,-18.38,SKIP,16
2026-04-08,VFS,golden,55.19,70.0,-14.81,SKIP,17
2026-04-08,ICF,golden_st,54.06,75.0,-20.94,SKIP,18
2026-04-08,JBTM,death,51.68,70.0,-18.32,SKIP,19
2026-04-08,EMN,golden,51.15,70.0,-18.85,SKIP,20
2026-04-08,EPOL,golden_st,50.33,75.0,-24.67,SKIP,21
2026-04-08,ITUB,golden_st,49.73,75.0,-25.27,SKIP,22
2026-04-08,BLTE,golden_st,47.76,75.0,-27.24,SKIP,23
2026-04-08,FDT,golden_st,46.4,75.0,-28.6,SKIP,24
2026-04-08,BIL,death_st,45.36,75.0,-29.64,SKIP,25
2026-04-08,PLTD,golden_st,44.67,75.0,-30.33,SKIP,26
2026-04-08,SMH,golden_st,43.38,75.0,-31.62,SKIP,27
2026-04-08,DFUV,golden_st,42.68,75.0,-32.32,SKIP,28
2026-04-08,EXEL,golden_st,40.92,75.0,-34.08,SKIP,29
2026-04-08,ST,golden_st,39.82,75.0,-35.18,SKIP,30
2026-04-08,VFLO,golden_st,39.01,75.0,-35.99,SKIP,31
2026-04-08,SSG,death_st,38.23,75.0,-36.77,SKIP,32
2026-04-08,COLO,golden_st,37.24,75.0,-37.76,SKIP,33
2026-04-08,FTV,golden_st,34.68,75.0,-40.32,SKIP,34
2026-04-08,FGD,golden_st,31.5,75.0,-43.5,SKIP,35
2026-04-08,EMXC,golden_st,29.36,75.0,-45.64,SKIP,36
2026-04-08,CHTR,golden_st,27.81,75.0,-47.19,SKIP,37
2026-04-08,EMOP,golden_st,26.9,75.0,-48.1,SKIP,38
2026-04-08,CIB,golden_st,26.16,75.0,-48.84,SKIP,39
2026-04-08,GOLF,golden_st,24.91,75.0,-50.09,SKIP,40
2026-04-08,VPL,golden_st,23.59,75.0,-51.41,SKIP,41
2026-04-08,PTLC,death,23.23,70.0,-46.77,SKIP,42
2026-04-08,XSMO,golden_st,22.77,75.0,-52.23,SKIP,43
2026-04-08,ORLA,golden_st,14.78,75.0,-60.22,SKIP,44
2026-04-08,IOT,death_st,14.52,75.0,-60.48,SKIP,45
2026-04-08,AVAL,golden_st,14.4,75.0,-60.6,SKIP,46
2026-04-08,LABU,golden_st,13.59,75.0,-61.41,SKIP,47
2026-04-08,ASTS,golden_st,12.49,75.0,-62.51,SKIP,48
2026-04-08,SBAC,golden_st,11.71,75.0,-63.29,SKIP,49
2026-04-08,ACGL,golden_st,11.37,75.0,-63.63,SKIP,50
2026-04-08,VLUE,golden_st,11.23,75.0,-63.77,SKIP,51
2026-04-08,STT,golden_st,10.75,75.0,-64.25,SKIP,52
2026-04-08,CWB,golden_st,10.7,75.0,-64.3,SKIP,53
2026-04-08,EPP,golden_st,10.09,75.0,-64.91,SKIP,54
2026-04-08,AMD,golden_st,9.9,75.0,-65.1,SKIP,55
2026-04-08,GL,golden_st,9.11,75.0,-65.89,SKIP,56
2026-04-08,EWZS,golden_st,8.64,75.0,-66.36,SKIP,57
2026-04-08,PXF,golden_st,7.84,75.0,-67.16,SKIP,58
2026-04-08,AVIV,golden_st,6.36,75.0,-68.64,SKIP,59
2026-04-08,BIV,death,5.31,70.0,-64.69,SKIP,60
2026-04-08,WST,golden_st,4.95,75.0,-70.05,SKIP,61
2026-04-08,TUR,golden_st,4.56,75.0,-70.44,SKIP,62
2026-04-08,DEM,golden_st,3.83,75.0,-71.17,SKIP,63
2026-04-08,JIVE,golden_st,3.74,75.0,-71.26,SKIP,64
2026-04-08,JCPB,death,3.6,70.0,-66.4,SKIP,65
2026-04-08,SCJ,golden_st,3.57,75.0,-71.43,SKIP,66
2026-04-08,EWU,golden_st,2.4,75.0,-72.6,SKIP,67
2026-04-08,UITB,death,1.83,70.0,-68.17,SKIP,68
2026-04-08,DFSV,golden_st,1.35,75.0,-73.65,SKIP,69
2026-04-08,IBDR,death,0.48,70.0,-69.52,SKIP,70
2026-04-08,GBIL,death,0.44,70.0,-69.56,SKIP,71
2026-04-08,SGOV,death,0.44,70.0,-69.56,SKIP,72
2026-04-08,VTIP,golden,0.37,70.0,-69.63,SKIP,73
