event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-06-16,UHAL,golden,35.78,70.0,-34.22,SKIP,1
2026-06-16,CQP,death_st,34.86,75.0,-40.14,SKIP,2
2026-06-16,RVTY,golden,34.66,70.0,-35.34,SKIP,3
2026-06-16,FRHC,death_st,33.17,75.0,-41.83,SKIP,4
2026-06-16,LECO,golden_st,29.76,75.0,-45.24,SKIP,5
2026-06-16,LYG,golden_st,26.44,75.0,-48.56,SKIP,6
2026-06-16,ABNB,golden_st,26.41,75.0,-48.59,SKIP,7
2026-06-16,OXY,death_st,26.06,75.0,-48.94,SKIP,8
2026-06-16,BRKU,golden_st,25.85,75.0,-49.15,SKIP,9
2026-06-16,SJM,golden,25.21,70.0,-44.79,SKIP,10
2026-06-16,SYF,golden,24.75,70.0,-45.25,SKIP,11
2026-06-16,EQT,death,24.52,70.0,-45.48,SKIP,12
2026-06-16,DAR,death_st,23.73,75.0,-51.27,SKIP,13
2026-06-16,SHLD,death,23.11,70.0,-46.89,SKIP,14
2026-06-16,PFIX,death_st,22.91,75.0,-52.09,SKIP,15
2026-06-16,FTI,death_st,22.34,75.0,-52.66,SKIP,16
2026-06-16,SUN,death_st,22.31,75.0,-52.69,SKIP,17
2026-06-16,CNQ,death_st,21.72,75.0,-53.28,SKIP,18
2026-06-16,GLNG,death_st,21.19,75.0,-53.81,SKIP,19
2026-06-16,FTXN,death_st,20.45,75.0,-54.55,SKIP,20
2026-06-16,MCO,golden_st,20.19,75.0,-54.81,SKIP,21
2026-06-16,MLPA,death_st,19.81,75.0,-55.19,SKIP,22
2026-06-16,HSY,death,19.54,70.0,-50.46,SKIP,23
2026-06-16,FENY,death_st,19.12,75.0,-55.88,SKIP,24
2026-06-16,GSG,death_st,18.84,75.0,-56.16,SKIP,25
2026-06-16,VDE,death_st,18.69,75.0,-56.31,SKIP,26
2026-06-16,KDP,golden,18.12,70.0,-51.88,SKIP,27
2026-06-16,DOV,golden_st,17.22,75.0,-57.78,SKIP,28
2026-06-16,IXC,death_st,17.06,75.0,-57.94,SKIP,29
2026-06-16,USFD,golden_st,17.05,75.0,-57.95,SKIP,30
2026-06-16,AXP,golden_st,16.07,75.0,-58.93,SKIP,31
2026-06-16,RBA,golden,15.94,70.0,-54.06,SKIP,32
2026-06-16,EPD,death_st,14.66,75.0,-60.34,SKIP,33
2026-06-16,AMLP,death_st,14.23,75.0,-60.77,SKIP,34
2026-06-16,PG,golden_st,12.1,75.0,-62.9,SKIP,35
2026-06-16,KMLM,death_st,11.88,75.0,-63.12,SKIP,36
2026-06-16,DTE,golden_st,9.25,75.0,-65.75,SKIP,37
2026-06-16,XRT,golden_st,7.43,75.0,-67.57,SKIP,38
2026-06-16,KIE,golden_st,5.16,75.0,-69.84,SKIP,39
2026-06-16,VFH,golden,4.83,70.0,-65.17,SKIP,40
