symbol,signal_type,cross_days_ago,avg_daily_volume_30d,market_cap,ema_21,ema_50,ema_200,current_price
FBCG,golden_st,0,0.7,,52.73,52.67,51.94,56.72
FDMO,golden_st,0,0.1,,83.19,83.14,81.33,87.68
FFLC,golden_st,0,0.1,,53.2,53.15,51.97,55.68
FLQL,golden_st,0,0.2,,69.97,69.82,67.88,72.97
FMDE,golden_st,0,1.4,,36.84,36.78,36.07,37.84
FREL,golden_st,0,0.3,,27.81,27.8,27.66,28.63
FTEC,golden_st,0,0.5,,218.44,218.16,214.15,233.81
FTQI,golden_st,0,0.3,,20.47,20.46,20.45,21.04
GARP,golden_st,0,0.2,,67.09,67.06,65.31,71.26
GFLW,golden_st,0,0.2,,27.42,27.41,27.28,28.8863
GREK,golden_st,0,0.2,,67.83,67.68,64.27,72.39
IAT,golden_st,0,0.4,,55.63,55.61,54.02,57.7
IBB,golden_st,0,1.6,,169.85,169.55,159.61,175.99
IDEF,golden_st,0,3.8,,34.33,34.32,31.91,34.86
IEUR,golden_st,0,2.4,,72.4,72.25,69.59,75.11
IEV,golden_st,0,0.2,,69.93,69.79,67.12,72.39
IGM,golden_st,0,1.0,,125.34,124.97,122.23,135.25
IHDG,golden_st,0,0.2,,49.45,49.4,48.02,50.73
IOO,golden_st,0,0.1,,125.06,124.98,120.69,131.43
IWO,golden_st,0,0.5,,327.52,327.44,319.68,347.98
KBE,golden_st,0,2.5,,61.28,61.25,60.11,63.35
KBWB,golden_st,0,2.3,,82.05,81.94,79.11,86.06
MFSI,golden_st,0,0.3,,30.59,30.59,29.73,31.56
PBW,golden_st,0,0.8,,32.62,32.62,29.85,34.94
PJAN,golden_st,0,0.1,,46.87,46.81,45.92,47.99
PSC,golden_st,0,0.2,,59.03,58.91,57.33,61.3124
QTOP,golden_st,0,0.1,,31.37,31.28,30.54,33.51
RDVI,golden_st,0,0.6,,26.43,26.42,26.02,27.28
RWL,golden_st,0,0.3,,117.33,117.21,113.06,119.85
SCHE,golden_st,0,2.8,,33.85,33.81,32.76,35.36
SCHP,golden_st,0,4.5,,26.71,26.71,26.69,26.83
SDVD,golden_st,0,0.2,,22.28,22.28,21.9,22.66
SPEM,golden_st,0,3.7,,48.25,48.2,46.58,50.45
SPEU,golden_st,0,0.1,,52.87,52.85,50.98,54.81
TIPX,golden_st,0,0.4,,19.21,19.21,19.16,19.27
TNA,golden_st,0,12.8,,49.22,49.17,46.64,56.2
TOUS,golden_st,0,0.2,,35.67,35.63,34.22,36.87
URTH,golden_st,0,0.7,,185.59,185.58,181.02,193.33
URTY,golden_st,0,1.4,,57.46,57.43,54.57,65.58
USFR,golden_st,0,6.2,,50.39,50.38,50.37,50.4
UWM,golden_st,0,0.6,,50.13,49.94,47.51,54.95
VGK,golden_st,0,5.1,,84.97,84.91,81.77,88.03
VGT,golden_st,0,0.5,,732.54,731.6,718.62,784.02
VNQ,golden_st,0,4.1,,91.67,91.62,91.12,94.29
VSGX,golden_st,0,0.3,,74.23,74.14,70.98,77.58
VT,golden_st,0,5.4,,142.72,142.61,138.34,148.62
VWO,golden_st,0,12.3,,55.55,55.48,53.66,58.09
VXF,golden_st,0,0.5,,211.98,211.82,207.96,221.03
WIP,golden_st,0,0.2,,40.09,40.06,39.47,40.89
XLK,golden_st,0,16.1,,140.22,139.91,136.92,150.3
XMHQ,golden_st,0,0.2,,105.04,105.04,103.94,107.44
BTCZ,death_st,0,19.7,,5.03,5.06,4.48,4.415
FNGD,death_st,0,0.4,,63.26,63.57,68.23,47.97
JETD,death_st,0,0.3,,4.47,4.48,6.18,3.9
PSQ,death_st,0,12.2,,30.96,30.98,31.87,29.18
QID,death_st,0,20.4,,20.98,21.05,22.66,18.56
RFIX,death_st,0,0.6,,40.04,40.1,42.18,38.39
SQQQ,death_st,0,59.1,,71.81,72.33,83.67,59.44
UVIX,death_st,0,63.4,,7.37,7.4,12.02,5.8
XOMO,death_st,0,0.2,,12.9,12.91,12.7,12.17
FLGpA,golden,0,0.1,,22.07,22.11,22.1,23.29
KSA,golden,0,0.9,,39.18,38.67,38.67,40.63
NVDL,golden,0,8.6,,80.42,80.94,80.69,93.74
SPGP,golden,0,0.1,,110.99,111.68,111.59,115.12
USCA,golden,0,0.2,,40.14,40.36,40.33,41.8528
GVI,death,0,0.2,,106.7,106.94,106.94,106.83
