event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2025-12-10,KNX,golden,77.45,70.0,7.45,LOOK,1
2025-12-10,BRKR,golden,73.34,70.0,3.34,LOOK,2
2025-12-10,GGAL,golden,71.35,70.0,1.35,LOOK,3
2025-12-10,WAL,golden,69.19,70.0,-0.81,SKIP,4
2025-12-10,ORCX,death,62.13,70.0,-7.87,SKIP,5
2025-12-10,GDXY,golden,61.72,70.0,-8.28,SKIP,6
2025-12-10,ONB,golden,57.96,70.0,-12.04,SKIP,7
2025-12-10,EPAM,golden,55.08,70.0,-14.92,SKIP,8
2025-12-10,AR,golden,53.72,70.0,-16.28,SKIP,9
2025-12-10,CFLT,golden,53.49,70.0,-16.51,SKIP,10
2025-12-10,MAIN,golden,37.06,70.0,-32.94,SKIP,11
2025-12-10,FICO,golden,32.87,70.0,-37.13,SKIP,12
2025-12-10,SUI,death,28.51,70.0,-41.49,SKIP,13
2025-12-10,MA,death,20.72,70.0,-49.28,SKIP,14
2025-12-10,SO,death,19.86,70.0,-50.14,SKIP,15
2025-12-10,FMX,golden,19.43,70.0,-50.57,SKIP,16
2025-12-10,RYLD,golden,10.53,70.0,-59.47,SKIP,17
