event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-04-17,ILLR,golden_st,61.81,75.0,-13.19,SKIP,1
2026-04-17,UVXY,death_st,59.51,75.0,-15.49,SKIP,2
2026-04-17,RKLB,golden_st,58.48,75.0,-16.52,SKIP,3
2026-04-17,NVDU,golden_st,55.56,75.0,-19.44,SKIP,4
2026-04-17,SDOW,death_st,55.41,75.0,-19.59,SKIP,5
2026-04-17,BMA,golden,54.85,70.0,-15.15,SKIP,6
2026-04-17,NVDG,golden_st,54.4,75.0,-20.6,SKIP,7
2026-04-17,DAPP,golden_st,53.96,75.0,-21.04,SKIP,8
2026-04-17,CRSP,golden_st,53.85,75.0,-21.15,SKIP,9
2026-04-17,EXPE,golden_st,52.42,75.0,-22.58,SKIP,10
2026-04-17,NVDX,golden_st,52.17,75.0,-22.83,SKIP,11
2026-04-17,RIVN,golden_st,50.15,75.0,-24.85,SKIP,12
2026-04-17,SARK,death_st,48.31,75.0,-26.69,SKIP,13
2026-04-17,FUTU,golden_st,47.65,75.0,-27.35,SKIP,14
2026-04-17,TQQQ,golden_st,46.73,75.0,-28.27,SKIP,15
2026-04-17,BULZ,golden,44.28,70.0,-25.72,SKIP,16
2026-04-17,DRN,golden,43.45,70.0,-26.55,SKIP,17
2026-04-17,ILMN,golden_st,42.65,75.0,-32.35,SKIP,18
2026-04-17,MEDP,golden_st,42.46,75.0,-32.54,SKIP,19
2026-04-17,UPRO,golden_st,41.15,75.0,-33.85,SKIP,20
2026-04-17,DECK,golden_st,40.57,75.0,-34.43,SKIP,21
2026-04-17,SPXL,golden_st,40.44,75.0,-34.56,SKIP,22
2026-04-17,LOGI,golden_st,39.77,75.0,-35.23,SKIP,23
2026-04-17,PTCT,golden_st,39.48,75.0,-35.52,SKIP,24
2026-04-17,GDX,golden_st,38.36,75.0,-36.64,SKIP,25
2026-04-17,BIO,golden_st,38.18,75.0,-36.82,SKIP,26
2026-04-17,SMST,death,36.82,70.0,-33.18,SKIP,27
2026-04-17,CANE,death_st,35.85,75.0,-39.15,SKIP,28
2026-04-17,VFC,golden_st,35.46,75.0,-39.54,SKIP,29
2026-04-17,FRHC,golden,35.06,70.0,-34.94,SKIP,30
2026-04-17,CX,golden_st,33.9,75.0,-41.1,SKIP,31
2026-04-17,MGA,golden_st,33.7,75.0,-41.3,SKIP,32
2026-04-17,XME,golden_st,32.54,75.0,-42.46,SKIP,33
2026-04-17,IDCC,golden_st,32.3,75.0,-42.7,SKIP,34
2026-04-17,MCHPP,golden_st,32.2,75.0,-42.8,SKIP,35
