event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-02-04,BKNG,death,43.37,70.0,-26.63,SKIP,1
2026-02-04,SOFX,death,42.37,70.0,-27.63,SKIP,2
2026-02-04,ARKF,death,29.95,70.0,-40.05,SKIP,3
2026-02-04,ESAB,golden,29.92,70.0,-40.08,SKIP,4
2026-02-04,WST,death,27.99,70.0,-42.01,SKIP,5
2026-02-04,ARW,golden,27.3,70.0,-42.7,SKIP,6
2026-02-04,OZK,golden,22.89,70.0,-47.11,SKIP,7
2026-02-04,MSFD,golden,22.59,70.0,-47.41,SKIP,8
2026-02-04,PPG,golden,21.87,70.0,-48.13,SKIP,9
2026-02-04,KWEB,death,20.77,70.0,-49.23,SKIP,10
2026-02-04,REXR,golden,16.31,70.0,-53.69,SKIP,11
2026-02-04,HON,golden,14.82,70.0,-55.18,SKIP,12
2026-02-04,ET,golden,12.54,70.0,-57.46,SKIP,13
2026-02-04,XTEN,death,12.21,70.0,-57.79,SKIP,14
2026-02-04,DRSK,death,11.89,70.0,-58.11,SKIP,15
2026-02-04,CNA,golden,7.54,70.0,-62.46,SKIP,16
2026-02-04,IYK,golden,4.85,70.0,-65.15,SKIP,17
