symbol,signal_type,cross_days_ago,avg_daily_volume_30d,market_cap,ema_21,ema_50,ema_200,current_price
AMZN,golden,0,45.0,2694.6,229.54,222.82,222.6,248.28
CRH,golden,0,5.4,78.2,112.21,112.93,112.78,118.56
CRWV,golden,0,28.4,62.5,98.63,91.88,91.7,117.43
CRDO,golden,0,7.3,29.6,130.01,123.5,122.19,174.53
PPG,golden,0,2.3,25.7,109.14,109.78,109.68,114.73
FUTU,golden,0,1.6,23.4,153.1,152.03,152.0,164.78
CR,golden,0,0.5,11.1,184.17,185.45,185.44,192.88
FRHC,golden,0,0.1,9.8,150.92,141.97,141.53,161.01
PIPR,golden,0,0.7,6.5,82.55,80.92,80.92,91.16
RHP,golden,0,0.5,6.5,98.02,96.69,96.58,104.33
CROX,golden,0,1.3,5.3,94.85,90.06,89.67,111.19
BMA,golden,0,0.3,5.2,78.54,79.29,79.24,82.86
CSMD,golden,0,0.1,,32.12,32.29,32.27,33.23
FLCG,golden,0,0.1,,31.47,31.36,31.35,33.28
FXO,golden,0,0.1,,58.16,58.25,58.24,60.31
GBIL,golden,0,1.0,,100.04,100.05,100.05,100.1
HYMB,golden,0,1.5,,25.02,25.03,25.03,25.2
PBMWW,golden,0,0.1,,0.02,0.02,0.02,0.045
BSCQ,death,0,0.9,,19.55,19.55,19.55,19.51
FTHI,golden,0,0.6,,23.43,23.43,23.42,23.77
XRT,golden,0,5.7,,83.24,83.58,83.45,87.97
SMST,death,0,0.3,,53.68,60.44,61.06,31.81
