event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-03-16,IBACR,golden_st,64.07,75.0,-10.93,SKIP,1
2026-03-16,MVLL,golden_st,63.62,75.0,-11.38,SKIP,2
2026-03-16,LUV,death_st,51.21,75.0,-23.79,SKIP,3
2026-03-16,TZA,golden_st,48.92,75.0,-26.08,SKIP,4
2026-03-16,FLEX,golden_st,45.54,75.0,-29.46,SKIP,5
2026-03-16,SRTY,golden_st,45.13,75.0,-29.87,SKIP,6
2026-03-16,AFK,death_st,43.87,75.0,-31.13,SKIP,7
2026-03-16,ULTA,death_st,39.59,75.0,-35.41,SKIP,8
2026-03-16,SITM,death_st,38.96,75.0,-36.04,SKIP,9
2026-03-16,EZA,death_st,38.54,75.0,-36.46,SKIP,10
2026-03-16,AAON,death_st,37.86,75.0,-37.14,SKIP,11
2026-03-16,OMF,death,35.0,70.0,-35.0,SKIP,12
2026-03-16,HL,death_st,34.19,75.0,-40.81,SKIP,13
2026-03-16,AVGG,death,32.99,70.0,-37.01,SKIP,14
2026-03-16,STE,death,32.22,70.0,-37.78,SKIP,15
2026-03-16,GXO,death_st,31.74,75.0,-43.26,SKIP,16
2026-03-16,AZO,death_st,30.38,75.0,-44.62,SKIP,17
2026-03-16,VIPS,death,30.37,70.0,-39.63,SKIP,18
2026-03-16,LII,death_st,30.08,75.0,-44.92,SKIP,19
2026-03-16,MUSA,golden,29.64,70.0,-40.36,SKIP,20
2026-03-16,EMN,death,29.29,70.0,-40.71,SKIP,21
2026-03-16,PIPR,death,28.41,70.0,-41.59,SKIP,22
2026-03-16,AMUU,death,27.96,70.0,-42.04,SKIP,23
2026-03-16,VMI,death_st,27.74,75.0,-47.26,SKIP,24
2026-03-16,UFPI,death,24.88,70.0,-45.12,SKIP,25
2026-03-16,MFG,death_st,24.81,75.0,-50.19,SKIP,26
2026-03-16,GFL,death_st,24.02,75.0,-50.98,SKIP,27
2026-03-16,LEA,death_st,23.29,75.0,-51.71,SKIP,28
2026-03-16,NDAQ,death,23.13,70.0,-46.87,SKIP,29
2026-03-16,MUFG,death_st,22.44,75.0,-52.56,SKIP,30
2026-03-16,EPHE,death_st,21.85,75.0,-53.15,SKIP,31
2026-03-16,GATX,death_st,20.84,75.0,-54.16,SKIP,32
2026-03-16,PFG,death_st,20.77,75.0,-54.23,SKIP,33
2026-03-16,NUE,death_st,20.48,75.0,-54.52,SKIP,34
2026-03-16,KDP,death_st,19.92,75.0,-55.08,SKIP,35
2026-03-16,TMV,golden_st,19.87,75.0,-55.13,SKIP,36
2026-03-16,KSTR,death_st,19.55,75.0,-55.45,SKIP,37
2026-03-16,ZWS,death_st,19.18,75.0,-55.82,SKIP,38
2026-03-16,JTEK,death,19.1,70.0,-50.9,SKIP,39
2026-03-16,AIT,death_st,18.43,75.0,-56.57,SKIP,40
2026-03-16,SPHB,death_st,18.4,75.0,-56.6,SKIP,41
2026-03-16,AIG,death_st,18.05,75.0,-56.95,SKIP,42
2026-03-16,SPLB,death,16.99,70.0,-53.01,SKIP,43
2026-03-16,IYT,death_st,16.87,75.0,-58.13,SKIP,44
2026-03-16,VTES,death_st,16.82,75.0,-58.18,SKIP,45
2026-03-16,AN,death,15.93,70.0,-54.07,SKIP,46
2026-03-16,VCLT,death,15.87,70.0,-54.13,SKIP,47
2026-03-16,FNCL,death,15.76,70.0,-54.24,SKIP,48
2026-03-16,IBB,death_st,15.72,75.0,-59.28,SKIP,49
2026-03-16,APD,golden,15.18,70.0,-54.82,SKIP,50
2026-03-16,JBND,death_st,15.1,75.0,-59.9,SKIP,51
2026-03-16,RZB,death_st,15.04,75.0,-59.96,SKIP,52
2026-03-16,HAUZ,death_st,14.7,75.0,-60.3,SKIP,53
2026-03-16,TMSL,death_st,14.64,75.0,-60.36,SKIP,54
2026-03-16,HIMU,death,14.46,70.0,-55.54,SKIP,55
2026-03-16,MBB,death_st,14.3,75.0,-60.7,SKIP,56
2026-03-16,SHYM,death,14.2,70.0,-55.8,SKIP,57
2026-03-16,PFEB,death_st,14.02,75.0,-60.98,SKIP,58
2026-03-16,IBTM,death_st,13.88,75.0,-61.12,SKIP,59
2026-03-16,IEF,death_st,13.88,75.0,-61.12,SKIP,60
2026-03-16,TOUS,death_st,13.85,75.0,-61.15,SKIP,61
2026-03-16,BUFR,death_st,13.72,75.0,-61.28,SKIP,62
2026-03-16,JMUB,death_st,13.38,75.0,-61.62,SKIP,63
2026-03-16,TFI,death_st,13.38,75.0,-61.62,SKIP,64
2026-03-16,VTEC,death_st,13.38,75.0,-61.62,SKIP,65
2026-03-16,SPMB,death_st,13.29,75.0,-61.71,SKIP,66
2026-03-16,CMF,death_st,13.22,75.0,-61.78,SKIP,67
2026-03-16,IJR,death_st,12.95,75.0,-62.05,SKIP,68
2026-03-16,BBEU,death_st,12.82,75.0,-62.18,SKIP,69
2026-03-16,IJT,death_st,12.79,75.0,-62.21,SKIP,70
2026-03-16,SLYG,death_st,12.79,75.0,-62.21,SKIP,71
2026-03-16,SMMD,death_st,12.79,75.0,-62.21,SKIP,72
2026-03-16,SPSM,death_st,12.78,75.0,-62.22,SKIP,73
2026-03-16,IEUR,death_st,12.69,75.0,-62.31,SKIP,74
2026-03-16,EDV,death_st,12.66,75.0,-62.34,SKIP,75
2026-03-16,VB,death_st,12.51,75.0,-62.49,SKIP,76
2026-03-16,VIOO,death_st,12.5,75.0,-62.5,SKIP,77
2026-03-16,SPTL,death_st,12.44,75.0,-62.56,SKIP,78
2026-03-16,FSMD,death_st,12.34,75.0,-62.66,SKIP,79
2026-03-16,IHDG,death_st,11.39,75.0,-63.61,SKIP,80
2026-03-16,KNG,death_st,11.35,75.0,-63.65,SKIP,81
2026-03-16,BINC,death,11.26,70.0,-58.74,SKIP,82
2026-03-16,SPGM,death_st,11.24,75.0,-63.76,SKIP,83
2026-03-16,PEY,death_st,11.15,75.0,-63.85,SKIP,84
2026-03-16,AVUS,death_st,10.99,75.0,-64.01,SKIP,85
2026-03-16,VO,death_st,10.79,75.0,-64.21,SKIP,86
2026-03-16,DUHP,death_st,10.7,75.0,-64.3,SKIP,87
2026-03-16,EQWL,death_st,10.7,75.0,-64.3,SKIP,88
2026-03-16,FDVV,death_st,10.7,75.0,-64.3,SKIP,89
2026-03-16,CANE,golden_st,9.4,75.0,-65.6,SKIP,90
2026-03-16,VBIL,golden_st,4.94,75.0,-70.06,SKIP,91
2026-03-16,TBF,golden_st,3.63,75.0,-71.37,SKIP,92
