event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-02-01,DRS,golden,44.93,70.0,-25.07,SKIP,1
2026-02-01,LTH,golden,34.32,70.0,-35.68,SKIP,2
2026-02-01,DDOG,death,31.93,70.0,-38.07,SKIP,3
2026-02-01,PLNT,death,31.68,70.0,-38.32,SKIP,4
2026-02-01,BNTX,golden,29.98,70.0,-40.02,SKIP,5
2026-02-01,AVT,golden,28.64,70.0,-41.36,SKIP,6
2026-02-01,HOOX,death,26.45,70.0,-43.55,SKIP,7
2026-02-01,NEU,death,21.41,70.0,-48.59,SKIP,8
2026-02-01,KBWD,death,20.37,70.0,-49.63,SKIP,9
2026-02-01,AMP,golden,18.8,70.0,-51.2,SKIP,10
2026-02-01,TUSI,death,15.06,70.0,-54.94,SKIP,11
2026-02-01,TBLL,death,13.23,70.0,-56.77,SKIP,12
2026-02-01,COMT,golden,8.71,70.0,-61.29,SKIP,13
