symbol,signal_type,cross_days_ago,avg_daily_volume_30d,market_cap,ema_21_current,ema_50_current,ema_200_current,golden_cross,death_cross,current_price,golden_st,death_st,cross_days_ago_st,status
UNH,golden_st,0,8.5,285.1,295.11,293.94,329.79,False,False,316.4,True,False,0.0,success
APH,golden_st,0,8.6,180.7,136.82,136.75,126.24,False,False,148.96,True,False,0.0,success
T,death_st,0,42.0,177.8,27.26,27.27,26.59,False,False,26.4,False,True,0.0,success
WM,death_st,0,2.1,90.6,230.26,230.38,225.4,False,False,224.08,False,True,0.0,success
LYG,golden_st,0,23.8,82.0,5.36,5.35,4.92,False,False,5.56,True,False,0.0,success
ARGX,golden_st,0,0.3,52.3,771.19,770.93,760.05,False,False,828.35,True,False,0.0,success
FITB,golden_st,0,9.7,45.1,48.07,48.06,46.28,False,False,49.52,True,False,0.0,success
MCHP,golden_st,0,8.7,40.3,69.69,69.36,66.97,False,False,76.87,True,False,0.0,success
CHT,golden_st,0,0.2,33.3,42.6,42.57,42.41,False,False,43.44,True,False,0.0,success
AMRZ,golden_st,0,2.8,32.5,56.99,56.98,54.48,False,False,57.18,True,False,0.0,success
ALAB,golden_st,0,5.0,29.3,137.77,136.08,142.76,False,False,170.81,True,False,0.0,success
UMC,golden_st,0,8.5,25.0,9.52,9.48,8.54,False,False,10.62,True,False,0.0,success
DGX,death_st,0,0.8,21.2,195.89,195.89,186.55,False,False,191.46,False,True,0.0,success
FWONA,golden_st,0,0.2,20.8,80.22,80.14,84.07,False,False,82.44,True,False,0.0,success
WES,death_st,0,1.3,15.9,41.15,41.17,40.17,False,False,40.85,False,True,0.0,success
JLL,golden_st,0,0.4,15.6,314.55,314.24,305.81,False,False,334.27,True,False,0.0,success
NWSA,golden_st,0,4.7,13.9,24.69,24.65,26.11,False,False,25.79,True,False,0.0,success
RGA,golden_st,0,0.3,13.6,206.47,206.42,202.14,False,False,208.73,True,False,0.0,success
HAS,golden_st,0,1.7,13.2,92.54,92.53,84.05,False,False,93.35,True,False,0.0,success
FHN,golden_st,0,5.7,11.5,23.48,23.46,22.77,False,False,23.98,True,False,0.0,success
IAG,death_st,0,7.2,11.3,19.4,19.41,15.43,False,False,18.9,False,True,0.0,success
AUR,golden_st,0,18.6,10.4,4.43,4.39,4.88,False,False,5.17,True,False,0.0,success
WTFC,golden_st,0,0.5,9.8,141.95,141.93,137.49,False,False,145.24,True,False,0.0,success
EDU,golden_st,0,0.8,8.8,56.34,56.31,54.87,False,False,58.33,True,False,0.0,success
LUMN,golden_st,0,12.7,8.8,7.36,7.34,7.01,False,False,8.51,True,False,0.0,success
GDS,golden_st,0,1.6,8.6,41.84,41.79,37.53,False,False,42.97,True,False,0.0,success
SANM,golden_st,0,0.7,8.4,142.12,141.56,133.41,False,False,168.97,True,False,0.0,success
TEX,death_st,0,1.4,6.7,60.81,60.86,55.77,False,False,57.94,False,True,0.0,success
GTES,golden_st,0,2.4,6.3,24.17,24.14,23.61,False,False,24.86,True,False,0.0,success
HR,golden_st,0,3.1,6.2,17.65,17.65,17.4,False,False,18.31,True,False,0.0,success
KMX,death_st,0,3.7,5.7,42.8,42.85,48.74,False,False,40.49,False,True,0.0,success
ETSY,golden_st,0,2.7,5.6,53.82,53.71,55.9,False,False,59.61,True,False,0.0,success
IMVT,golden_st,0,1.4,5.6,25.45,25.4,23.18,False,False,27.35,True,False,0.0,success
HWC,golden_st,0,0.9,5.5,65.54,65.54,63.23,False,False,66.76,True,False,0.0,success
AUB,golden_st,0,1.0,5.4,36.9,36.85,35.97,False,False,37.83,True,False,0.0,success
AIQ,golden_st,0,2.0,,49.52,49.46,48.16,False,False,53.49,True,False,0.0,success
AOR,golden_st,0,0.4,,65.61,65.57,64.29,False,False,67.11,True,False,0.0,success
APUE,golden_st,0,0.1,,41.46,41.4,40.5,False,False,43.14,True,False,0.0,success
ARKX,golden_st,0,0.6,,31.38,31.27,28.89,False,False,33.47,True,False,0.0,success
BKLC,golden_st,0,0.5,,129.03,129.0,126.66,False,False,134.31,True,False,0.0,success
BULZ,golden_st,0,1.7,,22.31,22.08,22.23,False,False,29.48,True,False,0.0,success
BUYW,golden_st,0,0.4,,14.21,14.21,14.18,False,False,14.39,True,False,0.0,success
CGDV,golden_st,0,4.2,,44.1,44.07,42.6,False,False,45.39,True,False,0.0,success
CGGE,golden_st,0,0.9,,31.72,31.69,30.84,False,False,32.76,True,False,0.0,success
CGUS,golden_st,0,1.4,,40.02,39.95,39.2,False,False,41.67,True,False,0.0,success
CHAU,golden_st,0,0.1,,21.28,21.25,19.87,False,False,22.55,True,False,0.0,success
CpN,golden_st,0,0.1,,29.85,29.85,30.03,False,False,30.09,True,False,0.0,success
DFAU,golden_st,0,0.9,,46.67,46.62,45.59,False,False,48.48,True,False,0.0,success
DFUS,golden_st,0,1.6,,73.47,73.42,71.95,False,False,76.44,True,False,0.0,success
DGRO,golden_st,0,2.8,,71.34,71.29,69.11,False,False,72.5,True,False,0.0,success
DIVB,golden_st,0,0.1,,54.63,54.59,53.09,False,False,55.57,True,False,0.0,success
DON,golden_st,0,0.1,,53.59,53.56,52.69,False,False,54.49,True,False,0.0,success
DPST,golden_st,0,0.6,,106.21,106.08,104.59,False,False,112.91,True,False,0.0,success
EDGI,golden_st,0,0.2,,29.3,29.29,28.16,False,False,30.1539,True,False,0.0,success
EFG,golden_st,0,3.9,,116.15,116.12,114.08,False,False,120.055,True,False,0.0,success
EVUS,golden_st,0,0.1,,32.69,32.69,31.9,False,False,33.44,True,False,0.0,success
EWQ,golden_st,0,0.6,,44.82,44.79,43.97,False,False,46.06,True,False,0.0,success
FELC,golden_st,0,1.5,,37.63,37.6,36.88,False,False,39.18,True,False,0.0,success
FXE,golden_st,0,0.3,,107.63,107.62,106.8,False,False,108.73,True,False,0.0,success
GGLL,golden_st,0,0.9,,92.25,91.82,79.68,False,False,105.61,True,False,0.0,success
GRNY,golden_st,0,2.5,,24.77,24.72,24.14,False,False,25.91,True,False,0.0,success
IJJ,golden_st,0,0.2,,135.67,135.5,132.49,False,False,138.92,True,False,0.0,success
ITOT,golden_st,0,6.5,,147.53,147.4,144.57,False,False,153.59,True,False,0.0,success
IUSG,golden_st,0,1.2,,163.41,163.1,160.44,False,False,173.19,True,False,0.0,success
IVV,golden_st,0,10.8,,677.04,676.75,663.94,False,False,704.74,True,False,0.0,success
IVW,golden_st,0,5.3,,119.26,119.09,117.31,False,False,126.58,True,False,0.0,success
IWB,golden_st,0,2.1,,369.36,369.23,362.49,False,False,384.24,True,False,0.0,success
IWV,golden_st,0,0.3,,383.76,383.46,376.03,False,False,399.4,True,False,0.0,success
IYT,golden_st,0,1.1,,76.88,76.82,74.34,False,False,80.34,True,False,0.0,success
IYW,golden_st,0,2.3,,192.64,191.91,188.38,False,False,206.56,True,False,0.0,success
JPEF,golden_st,0,0.1,,74.09,74.08,73.2,False,False,76.7869,True,False,0.0,success
KBWY,golden_st,0,0.1,,15.88,15.87,16.01,False,False,16.47,True,False,0.0,success
KLMN,golden_st,0,3.9,,27.7,27.69,27.17,False,False,28.8359,True,False,0.0,success
KOLD,golden_st,0,6.3,,23.43,23.38,28.37,False,False,25.5,True,False,0.0,success
LRGC,golden_st,0,0.1,,76.34,76.25,75.36,False,False,79.53,True,False,0.0,success
LRGF,golden_st,0,0.3,,68.17,68.15,67.41,False,False,70.9,True,False,0.0,success
MFSV,golden_st,0,0.2,,27.18,27.16,26.47,False,False,27.55,True,False,0.0,success
NFLY,golden_st,0,0.2,,11.2,11.19,13.39,False,False,11.63,True,False,0.0,success
NULG,golden_st,0,0.2,,95.32,95.14,95.23,False,False,100.89,True,False,0.0,success
ONEQ,golden_st,0,0.4,,89.25,89.03,87.26,False,False,94.82,True,False,0.0,success
PBUS,golden_st,0,0.3,,67.52,67.52,66.34,False,False,70.28,True,False,0.0,success
QLD,golden_st,0,6.2,,67.17,67.06,65.82,False,False,74.8,True,False,0.0,success
QQQ,golden_st,0,63.8,,605.44,603.62,590.86,False,False,640.47,True,False,0.0,success
QQQM,golden_st,0,3.9,,249.28,248.53,243.26,False,False,263.69,True,False,0.0,success
QTEC,golden_st,0,0.2,,227.44,226.56,223.01,False,False,243.95,True,False,0.0,success
RING,golden_st,0,0.6,,82.47,82.46,70.26,False,False,84.18,True,False,0.0,success
ROBO,golden_st,0,0.2,,72.77,72.54,68.63,False,False,77.12,True,False,0.0,success
RPV,golden_st,0,0.2,,108.01,107.94,103.12,False,False,109.25,True,False,0.0,success
SCHB,golden_st,0,12.2,,26.02,26.01,25.51,False,False,27.09,True,False,0.0,success
SCHK,golden_st,0,2.0,,32.47,32.46,31.86,False,False,33.79,True,False,0.0,success
SCHX,golden_st,0,25.6,,26.57,26.57,26.11,False,False,27.65,True,False,0.0,success
SPTM,golden_st,0,1.3,,81.92,81.87,80.23,False,False,85.18,True,False,0.0,success
SPY,golden_st,0,88.8,,674.03,673.79,660.96,False,False,701.66,True,False,0.0,success
SPYG,golden_st,0,5.8,,103.25,103.11,101.59,False,False,109.59,True,False,0.0,success
TBLL,golden_st,0,0.5,,105.64,105.64,105.65,False,False,105.725,True,False,0.0,success
TDIV,golden_st,0,0.1,,97.2,96.99,94.74,False,False,103.32,True,False,0.0,success
TECL,golden_st,0,1.7,,104.45,104.29,107.11,False,False,127.94,True,False,0.0,success
THRO,golden_st,0,1.5,,37.81,37.77,37.33,False,False,39.48,True,False,0.0,success
TSPA,golden_st,0,0.3,,42.49,42.41,41.58,False,False,44.35,True,False,0.0,success
URA,golden_st,0,3.5,,50.91,50.77,46.6,False,False,55.27,True,False,0.0,success
USMC,golden_st,0,0.1,,66.5,66.46,65.91,False,False,69.18,True,False,0.0,success
VO,golden_st,0,0.8,,295.39,295.24,290.71,False,False,302.76,True,False,0.0,success
VONE,golden_st,0,0.1,,305.57,305.53,299.96,False,False,317.74,True,False,0.0,success
VOO,golden_st,0,11.6,,619.82,619.7,607.86,False,False,644.86,True,False,0.0,success
VOOG,golden_st,0,0.3,,430.07,429.51,423.16,False,False,456.37,True,False,0.0,success
VTI,golden_st,0,5.4,,332.62,332.45,325.97,False,False,346.03,True,False,0.0,success
WGMI,golden_st,0,0.5,,41.03,40.77,38.85,False,False,46.58,True,False,0.0,success
XAR,golden_st,0,0.2,,268.0,267.89,244.77,False,False,272.63,True,False,0.0,success
SDS,death_st,0,4.7,,70.44,70.64,74.65,False,False,64.72,False,True,0.0,success
SH,death_st,0,16.0,,36.69,36.72,37.57,False,False,35.2,False,True,0.0,success
SJB,death_st,0,0.6,,15.4,15.4,15.51,False,False,15.3,False,True,0.0,success
