event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-04-16,KOLD,golden_st,62.44,75.0,-12.56,SKIP,1
2026-04-16,LUMN,golden_st,60.49,75.0,-14.51,SKIP,2
2026-04-16,ALAB,golden_st,59.94,75.0,-15.06,SKIP,3
2026-04-16,SANM,golden_st,56.99,75.0,-18.01,SKIP,4
2026-04-16,TECL,golden_st,56.8,75.0,-18.2,SKIP,5
2026-04-16,NVDL,golden_st,54.47,75.0,-20.53,SKIP,6
2026-04-16,DPST,golden_st,53.68,75.0,-21.32,SKIP,7
2026-04-16,WGMI,golden_st,53.17,75.0,-21.83,SKIP,8
2026-04-16,BULZ,golden_st,52.3,75.0,-22.7,SKIP,9
2026-04-16,AVGG,golden,51.43,70.0,-18.57,SKIP,10
2026-04-16,AUR,golden_st,50.9,75.0,-24.1,SKIP,11
2026-04-16,GGLL,golden_st,50.59,75.0,-24.41,SKIP,12
2026-04-16,ETSY,golden_st,50.02,75.0,-24.98,SKIP,13
2026-04-16,AVGX,golden,49.0,70.0,-21.0,SKIP,14
2026-04-16,WEBS,death_st,47.07,75.0,-27.93,SKIP,15
2026-04-16,TQQQ,golden,45.86,70.0,-24.14,SKIP,16
2026-04-16,GDS,golden_st,44.97,75.0,-30.03,SKIP,17
2026-04-16,URA,golden_st,42.85,75.0,-32.15,SKIP,18
2026-04-16,IMVT,golden_st,41.24,75.0,-33.76,SKIP,19
2026-04-16,GTES,golden_st,41.06,75.0,-33.94,SKIP,20
2026-04-16,UMC,golden_st,39.15,75.0,-35.85,SKIP,21
2026-04-16,SPXS,death_st,38.91,75.0,-36.09,SKIP,22
2026-04-16,RING,golden_st,38.72,75.0,-36.28,SKIP,23
2026-04-16,SPXU,death_st,36.38,75.0,-38.62,SKIP,24
2026-04-16,LEVI,golden,35.68,70.0,-34.32,SKIP,25
2026-04-16,MCHP,golden_st,34.25,75.0,-40.75,SKIP,26
2026-04-16,TEX,death_st,33.02,75.0,-41.98,SKIP,27
2026-04-16,KMX,death_st,32.77,75.0,-42.23,SKIP,28
2026-04-16,UNH,golden_st,32.53,75.0,-42.47,SKIP,29
2026-04-16,APH,golden_st,32.34,75.0,-42.66,SKIP,30
2026-04-16,AMRZ,golden_st,32.13,75.0,-42.87,SKIP,31
2026-04-16,QLD,golden_st,31.68,75.0,-43.32,SKIP,32
2026-04-16,HAS,golden_st,31.4,75.0,-43.6,SKIP,33
2026-04-16,SDS,death_st,30.41,75.0,-44.59,SKIP,34
2026-04-16,IAG,death_st,29.66,75.0,-45.34,SKIP,35
2026-04-16,EDU,golden_st,28.08,75.0,-46.92,SKIP,36
2026-04-16,LYG,golden_st,25.48,75.0,-49.52,SKIP,37
2026-04-16,T,death_st,24.53,75.0,-50.47,SKIP,38
2026-04-16,XAR,golden_st,22.31,75.0,-52.69,SKIP,39
2026-04-16,ARKX,golden_st,22.05,75.0,-52.95,SKIP,40
2026-04-16,CHAU,golden_st,21.27,75.0,-53.73,SKIP,41
2026-04-16,ARGX,golden_st,20.96,75.0,-54.04,SKIP,42
2026-04-16,HWC,golden_st,19.8,75.0,-55.2,SKIP,43
2026-04-16,FWONA,golden_st,19.66,75.0,-55.34,SKIP,44
2026-04-16,WTFC,golden_st,19.03,75.0,-55.97,SKIP,45
2026-04-16,JLL,golden_st,18.69,75.0,-56.31,SKIP,46
2026-04-16,FHN,golden_st,18.5,75.0,-56.5,SKIP,47
2026-04-16,FITB,golden_st,18.04,75.0,-56.96,SKIP,48
2026-04-16,NWSA,golden_st,17.99,75.0,-57.01,SKIP,49
2026-04-16,HR,golden_st,17.98,75.0,-57.02,SKIP,50
2026-04-16,QTEC,golden_st,17.96,75.0,-57.04,SKIP,51
2026-04-16,WM,death_st,17.9,75.0,-57.1,SKIP,52
2026-04-16,DGX,death_st,17.88,75.0,-57.12,SKIP,53
2026-04-16,NFLY,golden_st,17.88,75.0,-57.12,SKIP,54
2026-04-16,AUB,golden_st,17.48,75.0,-57.52,SKIP,55
2026-04-16,RGA,golden_st,17.39,75.0,-57.61,SKIP,56
2026-04-16,AGG,death,17.16,70.0,-52.84,SKIP,57
2026-04-16,IVES,golden,16.89,70.0,-53.11,SKIP,58
2026-04-16,ROBO,golden_st,15.8,75.0,-59.2,SKIP,59
2026-04-16,AIQ,golden_st,15.76,75.0,-59.24,SKIP,60
2026-04-16,IYW,golden_st,15.51,75.0,-59.49,SKIP,61
2026-04-16,WES,death_st,14.91,75.0,-60.09,SKIP,62
2026-04-16,SJB,death_st,14.89,75.0,-60.11,SKIP,63
2026-04-16,SPDN,death_st,14.82,75.0,-60.18,SKIP,64
2026-04-16,FELG,golden,14.59,70.0,-55.41,SKIP,65
2026-04-16,IUSG,golden_st,14.25,75.0,-60.75,SKIP,66
2026-04-16,IVW,golden_st,14.22,75.0,-60.78,SKIP,67
2026-04-16,SH,death_st,14.17,75.0,-60.83,SKIP,68
2026-04-16,ONEQ,golden_st,14.12,75.0,-60.88,SKIP,69
2026-04-16,IYT,golden_st,14.11,75.0,-60.89,SKIP,70
2026-04-16,SPYG,golden_st,13.96,75.0,-61.04,SKIP,71
2026-04-16,QQQ,golden_st,13.8,75.0,-61.2,SKIP,72
2026-04-16,VOOG,golden_st,13.47,75.0,-61.53,SKIP,73
2026-04-16,NULG,golden_st,13.37,75.0,-61.63,SKIP,74
2026-04-16,MAGS,golden,13.14,70.0,-56.86,SKIP,75
2026-04-16,QQQM,golden_st,12.62,75.0,-62.38,SKIP,76
2026-04-16,TDIV,golden_st,11.38,75.0,-63.62,SKIP,77
2026-04-16,EFG,golden_st,10.02,75.0,-64.98,SKIP,78
2026-04-16,CGGE,golden_st,9.72,75.0,-65.28,SKIP,79
2026-04-16,GLPI,golden,9.08,70.0,-60.92,SKIP,80
2026-04-16,GRNY,golden_st,8.84,75.0,-66.16,SKIP,81
2026-04-16,EWQ,golden_st,8.75,75.0,-66.25,SKIP,82
2026-04-16,GPIQ,golden,8.68,70.0,-61.32,SKIP,83
2026-04-16,EDGI,golden_st,8.43,75.0,-66.57,SKIP,84
2026-04-16,CHT,golden_st,8.3,75.0,-66.7,SKIP,85
2026-04-16,THRO,golden_st,6.9,75.0,-68.1,SKIP,86
2026-04-16,SPY,golden_st,6.76,75.0,-68.24,SKIP,87
2026-04-16,IVV,golden_st,6.52,75.0,-68.48,SKIP,88
2026-04-16,VTI,golden_st,6.45,75.0,-68.55,SKIP,89
2026-04-16,ISPY,golden,6.35,70.0,-63.65,SKIP,90
2026-04-16,IWB,golden_st,6.22,75.0,-68.78,SKIP,91
2026-04-16,ITOT,golden_st,6.13,75.0,-68.87,SKIP,92
2026-04-16,VOO,golden_st,6.09,75.0,-68.91,SKIP,93
2026-04-16,VONE,golden_st,5.96,75.0,-69.04,SKIP,94
2026-04-16,IWV,golden_st,5.92,75.0,-69.08,SKIP,95
2026-04-16,PBUS,golden_st,5.82,75.0,-69.18,SKIP,96
2026-04-16,SCHK,golden_st,5.8,75.0,-69.2,SKIP,97
2026-04-16,RPV,golden_st,5.76,75.0,-69.24,SKIP,98
2026-04-16,SCHX,golden_st,5.74,75.0,-69.26,SKIP,99
2026-04-16,DFUS,golden_st,5.62,75.0,-69.38,SKIP,100
2026-04-16,USMC,golden_st,5.57,75.0,-69.43,SKIP,101
2026-04-16,BKLC,golden_st,5.51,75.0,-69.49,SKIP,102
2026-04-16,LRGF,golden_st,5.42,75.0,-69.58,SKIP,103
2026-04-16,SCHB,golden_st,5.33,75.0,-69.67,SKIP,104
2026-04-16,IJJ,golden_st,5.3,75.0,-69.7,SKIP,105
2026-04-16,SPTM,golden_st,5.27,75.0,-69.73,SKIP,106
2026-04-16,FELC,golden_st,5.18,75.0,-69.82,SKIP,107
2026-04-16,KBWY,golden_st,5.12,75.0,-69.88,SKIP,108
2026-04-16,LRGC,golden_st,5.09,75.0,-69.91,SKIP,109
2026-04-16,TSPA,golden_st,5.07,75.0,-69.93,SKIP,110
2026-04-16,CGUS,golden_st,5.05,75.0,-69.95,SKIP,111
2026-04-16,APUE,golden_st,5.0,75.0,-70.0,SKIP,112
