event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-03-04,NICE,golden_st,52.51,75.0,-22.49,SKIP,1
2026-03-04,CZR,golden_st,52.48,75.0,-22.52,SKIP,2
2026-03-04,CHRD,golden,46.59,70.0,-23.41,SKIP,3
2026-03-04,GGAL,death,38.03,70.0,-31.97,SKIP,4
2026-03-04,UAL,death_st,37.15,75.0,-37.85,SKIP,5
2026-03-04,GPN,golden_st,36.7,75.0,-38.3,SKIP,6
2026-03-04,CHE,death_st,34.89,75.0,-40.11,SKIP,7
2026-03-04,DEO,death_st,34.21,75.0,-40.79,SKIP,8
2026-03-04,WAL,death_st,32.59,75.0,-42.41,SKIP,9
2026-03-04,FBIN,death_st,32.33,75.0,-42.67,SKIP,10
2026-03-04,EXR,golden,31.15,70.0,-38.85,SKIP,11
2026-03-04,ONC,death_st,29.14,75.0,-45.86,SKIP,12
2026-03-04,BCS,death_st,29.03,75.0,-45.97,SKIP,13
2026-03-04,MSOS,death,28.73,70.0,-41.27,SKIP,14
2026-03-04,DAL,death_st,28.56,75.0,-46.44,SKIP,15
2026-03-04,LTH,death_st,28.39,75.0,-46.61,SKIP,16
2026-03-04,BBVA,death_st,28.38,75.0,-46.62,SKIP,17
2026-03-04,UHS,death_st,27.7,75.0,-47.3,SKIP,18
2026-03-04,BRKR,death,27.56,70.0,-42.44,SKIP,19
2026-03-04,LNG,golden,27.41,70.0,-42.59,SKIP,20
2026-03-04,CCI,golden_st,25.22,75.0,-49.78,SKIP,21
2026-03-04,BILI,death_st,24.78,75.0,-50.22,SKIP,22
2026-03-04,EXEL,death_st,24.25,75.0,-50.75,SKIP,23
2026-03-04,WAT,death,23.94,70.0,-46.06,SKIP,24
2026-03-04,FMS,death_st,23.72,75.0,-51.28,SKIP,25
2026-03-04,PUK,death_st,23.31,75.0,-51.69,SKIP,26
2026-03-04,GFL,golden_st,23.09,75.0,-51.91,SKIP,27
2026-03-04,VOT,death,22.9,70.0,-47.1,SKIP,28
2026-03-04,ESS,golden_st,21.07,75.0,-53.93,SKIP,29
2026-03-04,EHC,golden_st,19.45,75.0,-55.55,SKIP,30
2026-03-04,HOMB,death_st,18.88,75.0,-56.12,SKIP,31
2026-03-04,BIL,death_st,17.3,75.0,-57.7,SKIP,32
2026-03-04,CVS,golden_st,17.24,75.0,-57.76,SKIP,33
2026-03-04,GBIL,death_st,16.8,75.0,-58.2,SKIP,34
2026-03-04,FLXR,death_st,16.75,75.0,-58.25,SKIP,35
2026-03-04,TUA,death_st,16.5,75.0,-58.5,SKIP,36
2026-03-04,PAAA,death_st,15.89,75.0,-59.11,SKIP,37
2026-03-04,SHV,death_st,15.79,75.0,-59.21,SKIP,38
2026-03-04,FTHI,death_st,15.42,75.0,-59.58,SKIP,39
2026-03-04,BILS,death_st,15.33,75.0,-59.67,SKIP,40
2026-03-04,PULS,death_st,15.08,75.0,-59.92,SKIP,41
2026-03-04,ULST,death_st,15.04,75.0,-59.96,SKIP,42
2026-03-04,QQQE,golden_st,14.96,75.0,-60.04,SKIP,43
2026-03-04,PGHY,death_st,14.83,75.0,-60.17,SKIP,44
2026-03-04,JAAA,death,14.81,70.0,-55.19,SKIP,45
2026-03-04,IBN,death_st,14.72,75.0,-60.28,SKIP,46
2026-03-04,GLIN,death_st,14.64,75.0,-60.36,SKIP,47
2026-03-04,PFFD,death,14.44,70.0,-55.56,SKIP,48
2026-03-04,VNLA,death_st,14.17,75.0,-60.83,SKIP,49
2026-03-04,QLTY,death_st,13.95,75.0,-61.05,SKIP,50
2026-03-04,HYDB,death_st,13.68,75.0,-61.32,SKIP,51
2026-03-04,JPST,death_st,13.67,75.0,-61.33,SKIP,52
2026-03-04,FTGS,golden_st,13.44,75.0,-61.56,SKIP,53
2026-03-04,HYS,death,13.24,70.0,-56.76,SKIP,54
2026-03-04,XHLF,death,13.16,70.0,-56.84,SKIP,55
2026-03-04,PDI,death_st,11.94,75.0,-63.06,SKIP,56
2026-03-04,DBA,golden_st,2.62,75.0,-72.38,SKIP,57
