event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-05-26,NXE,death_st,55.83,75.0,-19.17,SKIP,1
2026-05-26,LI,death_st,54.86,75.0,-20.14,SKIP,2
2026-05-26,SMMT,death_st,53.82,75.0,-21.18,SKIP,3
2026-05-26,CCJ,death_st,52.95,75.0,-22.05,SKIP,4
2026-05-26,UEC,death_st,51.25,75.0,-23.75,SKIP,5
2026-05-26,ICL,golden,47.17,70.0,-22.83,SKIP,6
2026-05-26,FIVE,death_st,42.46,75.0,-32.54,SKIP,7
2026-05-26,BVN,death_st,41.99,75.0,-33.01,SKIP,8
2026-05-26,TEX,death_st,41.54,75.0,-33.46,SKIP,9
2026-05-26,FTAI,death_st,41.49,75.0,-33.51,SKIP,10
2026-05-26,WMG,golden,40.49,70.0,-29.51,SKIP,11
2026-05-26,SUI,death,38.36,70.0,-31.64,SKIP,12
2026-05-26,TKC,death_st,35.28,75.0,-39.72,SKIP,13
2026-05-26,EIX,golden_st,34.86,75.0,-40.14,SKIP,14
2026-05-26,GATX,death_st,32.93,75.0,-42.07,SKIP,15
2026-05-26,SNPS,golden,32.69,70.0,-37.31,SKIP,16
2026-05-26,MSI,death,31.52,70.0,-38.48,SKIP,17
2026-05-26,CIBR,golden,22.07,70.0,-47.93,SKIP,18
2026-05-26,EWZ,death_st,21.89,75.0,-53.11,SKIP,19
2026-05-26,XEL,death_st,21.74,75.0,-53.26,SKIP,20
2026-05-26,AEE,death_st,21.6,75.0,-53.4,SKIP,21
2026-05-26,FITB,death_st,21.46,75.0,-53.54,SKIP,22
2026-05-26,SYF,death_st,20.9,75.0,-54.1,SKIP,23
2026-05-26,EQR,golden,20.55,70.0,-49.45,SKIP,24
2026-05-26,USB,death_st,20.15,75.0,-54.85,SKIP,25
2026-05-26,BLD,death_st,19.37,75.0,-55.63,SKIP,26
2026-05-26,SCMB,death,18.72,70.0,-51.28,SKIP,27
2026-05-26,DE,death_st,18.55,75.0,-56.45,SKIP,28
2026-05-26,FSEC,death,18.43,70.0,-51.57,SKIP,29
2026-05-26,PKG,death_st,15.88,75.0,-59.12,SKIP,30
2026-05-26,TDY,death_st,15.72,75.0,-59.28,SKIP,31
2026-05-26,WH,death_st,14.66,75.0,-60.34,SKIP,32
2026-05-26,UHAL.B,death_st,14.28,75.0,-60.72,SKIP,33
2026-05-26,FLTR,golden,13.51,70.0,-56.49,SKIP,34
2026-05-26,IBDR,golden,12.42,70.0,-57.58,SKIP,35
