event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2025-12-12,MNTSW,golden,50.23,70.0,-19.77,SKIP,1
2025-12-12,MSOS,golden,42.86,70.0,-27.14,SKIP,2
2025-12-12,STVN,death,38.06,70.0,-31.94,SKIP,3
2025-12-12,AAON,death,37.72,70.0,-32.28,SKIP,4
2025-12-12,AUB,golden,31.43,70.0,-38.57,SKIP,5
2025-12-12,TROW,golden,21.47,70.0,-48.53,SKIP,6
2025-12-12,VIXM,death,17.57,70.0,-52.43,SKIP,7
2025-12-12,G,golden,16.06,70.0,-53.94,SKIP,8
2025-12-12,LOW,golden,15.37,70.0,-54.63,SKIP,9
2025-12-12,MA,golden,12.28,70.0,-57.72,SKIP,10
2025-12-12,JKHY,golden,12.1,70.0,-57.9,SKIP,11
2025-12-12,ADC,death,11.06,70.0,-58.94,SKIP,12
2025-12-12,SLF,golden,6.8,70.0,-63.2,SKIP,13
