event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-03-30,CAR,golden_st,64.28,75.0,-10.72,SKIP,1
2026-03-30,EDZ,golden_st,62.2,75.0,-12.8,SKIP,2
2026-03-30,SMST,golden,54.19,70.0,-15.81,SKIP,3
2026-03-30,SYY,death_st,51.13,75.0,-23.87,SKIP,4
2026-03-30,PLTD,golden_st,47.54,75.0,-27.46,SKIP,5
2026-03-30,NVDL,death,39.61,70.0,-30.39,SKIP,6
2026-03-30,ASMG,death_st,38.51,75.0,-36.49,SKIP,7
2026-03-30,AMKR,death_st,37.39,75.0,-37.61,SKIP,8
2026-03-30,DPST,death,35.65,70.0,-34.35,SKIP,9
2026-03-30,KORU,death_st,35.09,75.0,-39.91,SKIP,10
2026-03-30,MPWR,death_st,33.97,75.0,-41.03,SKIP,11
2026-03-30,SOXX,death_st,30.86,75.0,-44.14,SKIP,12
2026-03-30,TSL,death,30.59,70.0,-39.41,SKIP,13
2026-03-30,FTNT,death_st,29.42,75.0,-45.58,SKIP,14
2026-03-30,FLR,death_st,29.29,75.0,-45.71,SKIP,15
2026-03-30,SBUX,death_st,28.56,75.0,-46.44,SKIP,16
2026-03-30,PLTR,death,27.75,70.0,-42.25,SKIP,17
2026-03-30,ABNB,death_st,27.26,75.0,-47.74,SKIP,18
2026-03-30,AAPB,death,27.14,70.0,-42.86,SKIP,19
2026-03-30,SOXQ,death_st,26.87,75.0,-48.13,SKIP,20
2026-03-30,ST,death_st,26.85,75.0,-48.15,SKIP,21
2026-03-30,DB,death,26.64,70.0,-43.36,SKIP,22
2026-03-30,SMH,death_st,24.36,75.0,-50.64,SKIP,23
2026-03-30,AIRR,death_st,23.02,75.0,-51.98,SKIP,24
2026-03-30,CNA,death,22.08,70.0,-47.92,SKIP,25
2026-03-30,VTRS,death_st,21.63,75.0,-53.37,SKIP,26
2026-03-30,IDEF,death_st,21.53,75.0,-53.47,SKIP,27
2026-03-30,GOLF,death_st,21.15,75.0,-53.85,SKIP,28
2026-03-30,EMXC,death_st,20.8,75.0,-54.2,SKIP,29
2026-03-30,BPOP,death_st,19.63,75.0,-55.37,SKIP,30
2026-03-30,CTRE,death_st,19.62,75.0,-55.38,SKIP,31
2026-03-30,HLT,death_st,19.17,75.0,-55.83,SKIP,32
2026-03-30,FDT,death_st,18.27,75.0,-56.73,SKIP,33
2026-03-30,AHR,death_st,18.21,75.0,-56.79,SKIP,34
2026-03-30,PPA,death_st,18.07,75.0,-56.93,SKIP,35
2026-03-30,GRID,death_st,18.0,75.0,-57.0,SKIP,36
2026-03-30,HR,death_st,17.67,75.0,-57.33,SKIP,37
2026-03-30,VONG,death,16.86,70.0,-53.14,SKIP,38
2026-03-30,ICVT,death_st,16.46,75.0,-58.54,SKIP,39
2026-03-30,CNI,death_st,16.44,75.0,-58.56,SKIP,40
2026-03-30,IWY,death,16.28,70.0,-53.72,SKIP,41
2026-03-30,FNDF,death_st,16.12,75.0,-58.88,SKIP,42
2026-03-30,FXO,death,16.12,70.0,-53.88,SKIP,43
2026-03-30,XTEN,death,15.86,70.0,-54.14,SKIP,44
2026-03-30,EWA,death_st,15.77,75.0,-59.23,SKIP,45
2026-03-30,IWF,death,15.77,70.0,-54.23,SKIP,46
2026-03-30,MGK,death,15.75,70.0,-54.25,SKIP,47
2026-03-30,VUG,death,15.75,70.0,-54.25,SKIP,48
2026-03-30,SCHY,death_st,15.51,75.0,-59.49,SKIP,49
2026-03-30,DES,death_st,15.25,75.0,-59.75,SKIP,50
2026-03-30,GD,death_st,15.23,75.0,-59.77,SKIP,51
2026-03-30,XBIL,death_st,15.19,75.0,-59.81,SKIP,52
2026-03-30,FIXD,death,15.13,70.0,-54.87,SKIP,53
2026-03-30,FTHI,death,14.83,70.0,-55.17,SKIP,54
2026-03-30,FPE,death,14.82,70.0,-55.18,SKIP,55
2026-03-30,ELS,death_st,14.71,75.0,-60.29,SKIP,56
2026-03-30,TD,death_st,14.7,75.0,-60.3,SKIP,57
2026-03-30,GLPI,death_st,14.63,75.0,-60.37,SKIP,58
2026-03-30,TUR,death_st,14.5,75.0,-60.5,SKIP,59
2026-03-30,VLUE,death_st,14.45,75.0,-60.55,SKIP,60
2026-03-30,BCPC,golden_st,14.17,75.0,-60.83,SKIP,61
2026-03-30,XYLD,death,13.53,70.0,-56.47,SKIP,62
2026-03-30,INCM,death_st,13.5,75.0,-61.5,SKIP,63
2026-03-30,TBIL,death,13.47,70.0,-56.53,SKIP,64
2026-03-30,BSCS,death,13.43,70.0,-56.57,SKIP,65
2026-03-30,ZMAR,death_st,12.93,75.0,-62.07,SKIP,66
2026-03-30,DFLV,death_st,12.76,75.0,-62.24,SKIP,67
2026-03-30,QQA,death,12.61,70.0,-57.39,SKIP,68
2026-03-30,SCHJ,death,12.45,70.0,-57.55,SKIP,69
2026-03-30,WBD,death_st,11.95,75.0,-63.05,SKIP,70
2026-03-30,BILS,golden,7.76,70.0,-62.24,SKIP,71
2026-03-30,BILZ,golden_st,3.54,75.0,-71.46,SKIP,72
