event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-06-30,DCI,golden_st,36.04,75.0,-38.96,SKIP,1
2026-06-30,TTWO,golden,31.96,70.0,-38.04,SKIP,2
2026-06-30,WSO,golden_st,31.3,75.0,-43.7,SKIP,3
2026-06-30,PNFP,golden,30.66,70.0,-39.34,SKIP,4
2026-06-30,SBAC,death,30.61,70.0,-39.39,SKIP,5
2026-06-30,OMAB,golden_st,27.21,75.0,-47.79,SKIP,6
2026-06-30,IR,golden_st,27.0,75.0,-48.0,SKIP,7
2026-06-30,TDY,golden_st,24.85,75.0,-50.15,SKIP,8
2026-06-30,SNPS,death,24.78,70.0,-45.22,SKIP,9
2026-06-30,ICL,death,23.42,70.0,-46.58,SKIP,10
2026-06-30,EMN,death,23.1,70.0,-46.9,SKIP,11
2026-06-30,AXS,golden,20.45,70.0,-49.55,SKIP,12
2026-06-30,EOG,death_st,19.38,75.0,-55.62,SKIP,13
2026-06-30,KEX,death_st,17.7,75.0,-57.3,SKIP,14
2026-06-30,RTX,golden_st,17.36,75.0,-57.64,SKIP,15
2026-06-30,AHR,golden_st,16.0,75.0,-59.0,SKIP,16
2026-06-30,AGNC,golden_st,14.68,75.0,-60.32,SKIP,17
2026-06-30,DISV,death_st,13.8,75.0,-61.2,SKIP,18
2026-06-30,BCPC,golden,13.76,70.0,-56.24,SKIP,19
2026-06-30,ORI,golden_st,12.08,75.0,-62.92,SKIP,20
2026-06-30,SYY,golden,11.45,70.0,-58.55,SKIP,21
2026-06-30,ACGL,golden,11.05,70.0,-58.95,SKIP,22
2026-06-30,CBSH,golden,10.54,70.0,-59.46,SKIP,23
2026-06-30,PRU,golden,10.26,70.0,-59.74,SKIP,24
2026-06-30,SSB,golden,10.05,70.0,-59.95,SKIP,25
2026-06-30,KIE,golden,7.99,70.0,-62.01,SKIP,26
