event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-06-24,XME,death_st,43.23,75.0,-31.77,SKIP,1
2026-06-24,EXPE,golden_st,42.36,75.0,-32.64,SKIP,2
2026-06-24,BX,death_st,38.35,75.0,-36.65,SKIP,3
2026-06-24,CSL,golden_st,35.45,75.0,-39.55,SKIP,4
2026-06-24,CVE,death_st,34.28,75.0,-40.72,SKIP,5
2026-06-24,HEI.A,golden,34.09,70.0,-35.91,SKIP,6
2026-06-24,PCTY,death_st,30.88,75.0,-44.12,SKIP,7
2026-06-24,AMZD,golden_st,29.6,75.0,-45.4,SKIP,8
2026-06-24,PAYC,death_st,28.92,75.0,-46.08,SKIP,9
2026-06-24,NOV,death_st,28.28,75.0,-46.72,SKIP,10
2026-06-24,ERIC,death_st,27.47,75.0,-47.53,SKIP,11
2026-06-24,RUSHA,golden_st,26.43,75.0,-48.57,SKIP,12
2026-06-24,AJG,golden_st,26.33,75.0,-48.67,SKIP,13
2026-06-24,FANG,death_st,24.61,75.0,-50.39,SKIP,14
2026-06-24,TMV,death_st,24.48,75.0,-50.52,SKIP,15
2026-06-24,AXS,golden,23.53,70.0,-46.47,SKIP,16
2026-06-24,WMG,death,22.96,70.0,-47.04,SKIP,17
2026-06-24,AMCR,golden_st,21.94,75.0,-53.06,SKIP,18
2026-06-24,LMT,death,21.44,70.0,-48.56,SKIP,19
2026-06-24,ZWS,golden_st,18.98,75.0,-56.02,SKIP,20
2026-06-24,BOTZ,death_st,18.71,75.0,-56.29,SKIP,21
2026-06-24,FSS,golden_st,18.07,75.0,-56.93,SKIP,22
2026-06-24,AX,golden_st,17.99,75.0,-57.01,SKIP,23
2026-06-24,MAGS,death_st,16.81,75.0,-58.19,SKIP,24
2026-06-24,RNR,golden_st,16.37,75.0,-58.63,SKIP,25
2026-06-24,IDA,golden_st,16.12,75.0,-58.88,SKIP,26
2026-06-24,ECL,golden_st,15.69,75.0,-59.31,SKIP,27
2026-06-24,ES,golden_st,14.91,75.0,-60.09,SKIP,28
2026-06-24,TBT,death_st,14.66,75.0,-60.34,SKIP,29
2026-06-24,XLC,death,14.6,70.0,-55.4,SKIP,30
2026-06-24,CCK,golden_st,14.03,75.0,-60.97,SKIP,31
2026-06-24,SCHC,death_st,13.89,75.0,-61.11,SKIP,32
2026-06-24,AEE,golden_st,12.79,75.0,-62.21,SKIP,33
2026-06-24,EWG,death_st,12.36,75.0,-62.64,SKIP,34
2026-06-24,RDY,golden_st,10.31,75.0,-64.69,SKIP,35
2026-06-24,L,golden_st,9.16,75.0,-65.84,SKIP,36
2026-06-24,GOVZ,golden_st,4.77,75.0,-70.23,SKIP,37
2026-06-24,ZROZ,golden_st,4.7,75.0,-70.3,SKIP,38
2026-06-24,EDV,golden_st,2.82,75.0,-72.18,SKIP,39
