symbol,signal_type,cross_days_ago,avg_daily_volume_30d,market_cap,ema_21_current,ema_50_current,ema_200_current,golden_cross,death_cross,current_price,golden_st,death_st,cross_days_ago_st,status
FWD,death_st,0,0.3,,111.68,111.75,103.04,False,False,107.47,False,True,0.0,success
HEWJ,death_st,0,0.4,,56.58,56.59,52.35,False,False,55.57,False,True,0.0,success
IMFL,death_st,0,0.3,,32.06,32.08,29.7,False,False,30.86,False,True,0.0,success
ITA,death_st,0,1.5,,231.11,231.53,211.38,False,False,220.12,False,True,0.0,success
JEMA,death_st,0,0.1,,53.06,53.08,49.0,False,False,50.78,False,True,0.0,success
JHEM,death_st,0,0.1,,34.92,34.98,32.61,False,False,33.596,False,True,0.0,success
JIVE,death_st,0,0.3,,85.54,85.63,78.44,False,False,83.505,False,True,0.0,success
MISL,death_st,0,0.5,,47.39,47.44,42.91,False,False,45.31,False,True,0.0,success
RWR,death_st,0,0.4,,103.4,103.45,101.16,False,False,100.07,False,True,0.0,success
SPLV,death_st,0,3.8,,74.13,74.2,73.22,False,False,72.63,False,True,0.0,success
SPYD,death_st,0,2.1,,45.87,45.89,44.67,False,False,45.12,False,True,0.0,success
TSMG,death_st,0,0.1,,29.22,29.37,24.45,False,False,25.9121,False,True,0.0,success
TSMX,death_st,0,0.7,,60.63,60.71,49.68,False,False,53.44,False,True,0.0,success
UTES,death_st,0,0.2,,80.89,80.92,78.93,False,False,79.29,False,True,0.0,success
VDC,death_st,0,0.2,,228.43,228.73,221.93,False,False,221.7,False,True,0.0,success
VFLO,death_st,0,1.0,,39.7,39.71,38.23,False,False,39.43,False,True,0.0,success
VOE,death_st,0,0.3,,185.96,186.03,178.12,False,False,184.37,False,True,0.0,success
XCEM,death_st,0,0.3,,41.7,41.71,38.3,False,False,39.91,False,True,0.0,success
XLI,death_st,0,15.1,,166.98,167.16,157.61,False,False,161.27,False,True,0.0,success
VIK,death_st,0,2.7,33.2,72.46,72.47,64.73,False,False,71.59,False,True,0.0,success
BABA,death,0,11.4,310.1,134.56,144.15,144.51,False,True,125.41,False,False,,success
WFC,death,0,18.4,246.8,79.81,83.35,83.47,False,True,79.02,False,False,,success
MMM,death,0,4.2,78.0,151.29,156.8,156.94,False,True,143.99,False,False,,success
VG,golden,0,28.2,41.1,13.61,11.56,11.42,True,False,16.82,False,False,,success
UHS,death,0,0.9,11.4,194.56,203.5,203.86,False,True,185.09,False,False,,success
SM,golden,0,7.8,7.5,27.21,24.34,24.22,True,False,32.68,False,False,,success
AMZD,golden,0,10.4,,10.95,10.74,10.73,True,False,11.06,False,False,,success
DBA,golden,0,1.4,,26.63,26.33,26.32,True,False,27.11,False,False,,success
TBIL,golden,0,2.6,,49.94,49.93,49.93,True,False,49.97,False,False,,success
TMV,golden,0,1.0,,36.74,36.2,36.19,True,False,38.05,False,False,,success
CORP,death,0,0.1,,97.15,97.7,97.73,False,True,96.03,False,False,,success
CQQQ,death,0,1.2,,48.85,51.03,51.12,False,True,45.36,False,False,,success
DBND,death,0,0.1,,46.02,46.25,46.27,False,True,45.48,False,False,,success
FISR,death,0,0.2,,25.78,25.9,25.9,False,True,25.49,False,False,,success
FLCH,death,0,0.2,,22.98,23.58,23.58,False,True,22.06,False,False,,success
SHY,death,0,5.8,,82.57,82.72,82.73,False,True,82.22,False,False,,success
SMTH,death,0,0.3,,25.9,26.02,26.02,False,True,25.59,False,False,,success
TUSI,death,0,0.2,,25.37,25.38,25.38,False,True,25.36,False,False,,success
USIG,death,0,4.2,,51.37,51.66,51.68,False,True,50.8,False,False,,success
