symbol,signal_type,cross_days_ago,avg_daily_volume_30d,market_cap,ema_21_current,ema_50_current,ema_200_current,golden_cross,death_cross,current_price,golden_st,death_st,cross_days_ago_st,status
BUD,golden_st,0,2.2,144.4,71.73,71.72,67.04,False,False,75.19,True,False,0.0,success
PLD,golden_st,0,3.5,128.1,133.51,133.4,125.58,False,False,138.02,True,False,0.0,success
AEM,golden_st,0,2.9,108.0,206.51,206.09,175.13,False,False,216.44,True,False,0.0,success
CMI,golden_st,0,0.9,82.5,557.67,555.51,488.37,False,False,610.99,True,False,0.0,success
RSG,death_st,0,1.3,66.9,220.27,220.4,222.31,False,False,217.0,False,True,0.0,success
AME,golden_st,0,1.4,52.8,219.98,219.91,205.32,False,False,233.49,True,False,0.0,success
MT,golden_st,0,2.1,45.7,54.5,54.49,45.51,False,False,59.89,True,False,0.0,success
YUM,golden_st,0,1.7,44.3,158.09,158.03,152.49,False,False,160.79,True,False,0.0,success
NUE,golden_st,0,1.5,41.5,171.23,171.13,158.22,False,False,184.0,True,False,0.0,success
BE,golden_st,0,10.1,41.2,144.42,143.66,106.49,False,False,160.13,True,False,0.0,success
CLS,golden_st,0,1.9,36.9,290.46,288.45,256.03,False,False,328.33,True,False,0.0,success
SLF,golden_st,0,0.7,36.5,63.76,63.67,62.1,False,False,66.03,True,False,0.0,success
NTRS,golden_st,0,1.1,28.1,142.37,141.9,133.58,False,False,152.63,True,False,0.0,success
CFG,golden_st,0,5.1,27.1,60.42,60.3,55.6,False,False,64.97,True,False,0.0,success
STZ,golden_st,0,2.0,26.1,152.98,152.55,156.54,False,False,163.07,True,False,0.0,success
SNA,golden_st,0,0.4,19.8,369.19,368.63,353.81,False,False,383.78,True,False,0.0,success
APG,golden_st,0,3.1,18.9,41.97,41.9,38.03,False,False,44.14,True,False,0.0,success
WF,golden_st,0,0.1,17.0,67.45,67.35,58.88,False,False,69.2,True,False,0.0,success
WCC,golden_st,0,0.6,14.2,276.35,275.98,249.69,False,False,299.52,True,False,0.0,success
UNM,golden_st,0,1.8,12.7,74.42,74.31,75.47,False,False,76.63,True,False,0.0,success
GMED,golden_st,0,1.0,12.4,88.22,88.16,80.44,False,False,91.4,True,False,0.0,success
SAIA,golden_st,0,0.6,10.7,360.48,358.64,346.62,False,False,401.67,True,False,0.0,success
AXSM,golden_st,0,0.6,8.9,166.84,166.71,147.49,False,False,178.9,True,False,0.0,success
NNN,golden_st,0,1.5,8.3,43.24,43.21,42.37,False,False,44.0,True,False,0.0,success
NUVL,golden_st,0,0.6,8.3,101.32,101.24,95.43,False,False,104.59,True,False,0.0,success
SMTC,golden_st,0,2.5,8.1,81.59,81.58,70.98,False,False,88.66,True,False,0.0,success
BEPC,golden_st,0,1.4,7.7,40.77,40.75,38.25,False,False,42.31,True,False,0.0,success
MTCH,golden_st,0,6.4,7.6,31.3,31.29,32.24,False,False,32.49,True,False,0.0,success
GKOS,golden_st,0,0.7,6.9,110.87,110.48,106.77,False,False,119.45,True,False,0.0,success
HUT,golden_st,0,4.5,6.8,52.14,51.76,42.83,False,False,63.42,True,False,0.0,success
BYD,golden_st,0,1.0,6.5,83.42,83.33,81.95,False,False,86.83,True,False,0.0,success
ABCB,golden_st,0,0.6,5.6,78.53,78.49,74.88,False,False,83.56,True,False,0.0,success
WEX,golden_st,0,0.5,5.4,155.69,155.69,156.18,False,False,159.5,True,False,0.0,success
MCY,golden_st,0,0.3,5.2,89.45,89.35,83.47,False,False,94.1,True,False,0.0,success
ARGT,golden_st,0,0.3,,90.89,90.73,87.95,False,False,93.93,True,False,0.0,success
AVDV,golden_st,0,0.9,,101.29,101.2,92.77,False,False,104.96,True,False,0.0,success
BAI,golden_st,0,2.9,,34.53,34.37,32.89,False,False,37.35,True,False,0.0,success
BBAX,golden_st,0,0.3,,60.47,60.36,57.62,False,False,62.69,True,False,0.0,success
CSRE,golden_st,0,0.2,,26.9,26.87,26.29,False,False,27.75,True,False,0.0,success
DBB,golden_st,0,0.5,,23.55,23.55,22.14,False,False,24.01,True,False,0.0,success
DBEF,golden_st,0,0.9,,49.89,49.87,48.01,False,False,51.48,True,False,0.0,success
DFAR,golden_st,0,2.0,,24.12,24.12,23.84,False,False,24.81,True,False,0.0,success
DFAT,golden_st,0,0.4,,62.94,62.92,60.24,False,False,64.98,True,False,0.0,success
DFEV,golden_st,0,0.3,,36.28,36.21,33.68,False,False,37.67,True,False,0.0,success
EFV,golden_st,0,4.5,,74.89,74.77,70.33,False,False,77.55,True,False,0.0,success
EWC,golden_st,0,3.2,,55.35,55.31,51.93,False,False,56.44,True,False,0.0,success
EWJV,golden_st,0,0.2,,42.94,42.89,40.18,False,False,44.21,True,False,0.0,success
EWP,golden_st,0,0.7,,54.62,54.51,50.62,False,False,57.43,True,False,0.0,success
FFSM,golden_st,0,0.2,,32.58,32.53,30.77,False,False,34.15,True,False,0.0,success
FLCA,golden_st,0,0.1,,49.49,49.45,46.58,False,False,50.54,True,False,0.0,success
FLGB,golden_st,0,0.3,,35.14,35.07,33.29,False,False,36.4,True,False,0.0,success
FRDM,golden_st,0,0.5,,56.34,56.3,50.05,False,False,59.41,True,False,0.0,success
FWD,golden_st,0,0.3,,111.83,111.62,103.72,False,False,118.22,True,False,0.0,success
GVAL,golden_st,0,0.2,,33.51,33.5,30.97,False,False,35.19,True,False,0.0,success
HEFA,golden_st,0,1.0,,42.9,42.87,41.07,False,False,44.255,True,False,0.0,success
HTZWW,golden_st,0,0.1,,2.46,2.44,2.76,False,False,3.21,True,False,0.0,success
IJK,golden_st,0,0.7,,102.24,102.15,98.45,False,False,105.6,True,False,0.0,success
INCM,golden_st,0,0.3,,28.88,28.88,28.19,False,False,29.07,True,False,0.0,success
INTF,golden_st,0,0.3,,39.38,39.34,37.19,False,False,40.87,True,False,0.0,success
IVLU,golden_st,0,1.8,,40.08,40.04,37.29,False,False,41.56,True,False,0.0,success
IWN,golden_st,0,0.9,,192.02,191.84,182.62,False,False,199.71,True,False,0.0,success
IWS,golden_st,0,0.7,,147.62,147.56,142.45,False,False,152.19,True,False,0.0,success
JEMA,golden_st,0,0.1,,53.03,52.99,49.29,False,False,55.35,True,False,0.0,success
JMEE,golden_st,0,0.2,,67.64,67.62,65.18,False,False,70.04,True,False,0.0,success
LVWR.WS,golden_st,0,0.1,,0.05,0.05,0.06,False,False,0.0549,True,False,0.0,success
PAVE,golden_st,0,1.7,,51.74,51.74,48.91,False,False,54.585,True,False,0.0,success
PICK,golden_st,0,0.6,,57.31,57.13,50.39,False,False,60.88,True,False,0.0,success
RSPT,golden_st,0,0.4,,46.43,46.4,44.47,False,False,48.0,True,False,0.0,success
SOXL,golden_st,0,99.1,,56.08,55.74,45.17,False,False,71.98,True,False,0.0,success
TRFK,golden_st,0,0.1,,64.24,64.19,62.91,False,False,67.9,True,False,0.0,success
USRT,golden_st,0,0.5,,60.31,60.25,59.03,False,False,61.92,True,False,0.0,success
UTES,golden_st,0,0.2,,80.93,80.9,79.17,False,False,81.99,True,False,0.0,success
VOE,golden_st,0,0.4,,186.06,185.95,178.85,False,False,190.16,True,False,0.0,success
XCEM,golden_st,0,0.2,,41.7,41.64,38.57,False,False,43.93,True,False,0.0,success
ZALT,golden_st,0,0.4,,32.67,32.65,32.06,False,False,33.08,True,False,0.0,success
AVS,death_st,0,1.4,,9.85,9.85,11.47,False,False,8.8766,False,True,0.0,success
EUM,death_st,0,0.2,,18.93,18.94,20.58,False,False,18.07,False,True,0.0,success
NVD,death_st,0,97.4,,7.33,7.33,10.59,False,False,6.78,False,True,0.0,success
SKRE,death_st,0,0.2,,8.46,8.48,9.58,False,False,7.47,False,True,0.0,success
TAIL,death_st,0,0.9,,11.62,11.63,11.71,False,False,11.29,False,True,0.0,success
SGOV,death_st,0,20.6,,100.51,100.52,100.52,False,False,100.46,False,True,0.0,success
ABNB,golden,0,3.9,78.8,128.29,128.78,128.77,True,False,129.16,False,False,,success
EXE,death,0,4.1,24.1,105.94,106.8,106.82,False,True,99.5,False,False,,success
CRK,death,0,2.1,5.5,20.24,20.72,20.79,False,True,17.94,False,False,,success
IWMI,golden,0,0.4,,48.14,48.68,48.67,True,False,49.555,False,False,,success
BND,death,0,9.6,,73.68,73.94,73.94,False,True,73.75,False,False,,success
CARY,death,0,0.4,,20.85,20.9,20.9,False,True,20.83,False,False,,success
HFSI,death,0,0.2,,35.0,35.24,35.24,False,True,35.13,False,False,,success
