event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-04-09,LVWR.WS,golden_st,60.52,75.0,-14.48,SKIP,1
2026-04-09,BE,golden_st,56.67,75.0,-18.33,SKIP,2
2026-04-09,SOXL,golden_st,55.77,75.0,-19.23,SKIP,3
2026-04-09,HUT,golden_st,54.53,75.0,-20.47,SKIP,4
2026-04-09,SMTC,golden_st,53.91,75.0,-21.09,SKIP,5
2026-04-09,MT,golden_st,51.73,75.0,-23.27,SKIP,6
2026-04-09,CLS,golden_st,48.88,75.0,-26.12,SKIP,7
2026-04-09,HTZWW,golden_st,45.84,75.0,-29.16,SKIP,8
2026-04-09,AEM,golden_st,45.37,75.0,-29.63,SKIP,9
2026-04-09,WCC,golden_st,43.02,75.0,-31.98,SKIP,10
2026-04-09,SAIA,golden_st,38.98,75.0,-36.02,SKIP,11
2026-04-09,WF,golden_st,38.33,75.0,-36.67,SKIP,12
2026-04-09,GKOS,golden_st,37.05,75.0,-37.95,SKIP,13
2026-04-09,SKRE,death_st,34.46,75.0,-40.54,SKIP,14
2026-04-09,AVS,death_st,34.14,75.0,-40.86,SKIP,15
2026-04-09,BAI,golden_st,33.81,75.0,-41.19,SKIP,16
2026-04-09,CMI,golden_st,33.08,75.0,-41.92,SKIP,17
2026-04-09,NVD,death_st,31.45,75.0,-43.55,SKIP,18
2026-04-09,FRDM,golden_st,30.94,75.0,-44.06,SKIP,19
2026-04-09,WEX,golden_st,29.63,75.0,-45.37,SKIP,20
2026-04-09,AXSM,golden_st,29.44,75.0,-45.56,SKIP,21
2026-04-09,ABNB,golden,29.4,70.0,-40.6,SKIP,22
2026-04-09,PICK,golden_st,29.28,75.0,-45.72,SKIP,23
2026-04-09,APG,golden_st,28.83,75.0,-46.17,SKIP,24
2026-04-09,STZ,golden_st,28.23,75.0,-46.77,SKIP,25
2026-04-09,BEPC,golden_st,27.11,75.0,-47.89,SKIP,26
2026-04-09,NUVL,golden_st,26.65,75.0,-48.35,SKIP,27
2026-04-09,MTCH,golden_st,26.47,75.0,-48.53,SKIP,28
2026-04-09,CRK,death,26.45,70.0,-43.55,SKIP,29
2026-04-09,EUM,death_st,26.37,75.0,-48.63,SKIP,30
2026-04-09,ARGT,golden_st,26.14,75.0,-48.86,SKIP,31
2026-04-09,EXE,death,25.18,70.0,-44.82,SKIP,32
