event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-05-08,FROG,golden,55.24,70.0,-14.76,SKIP,1
2026-05-08,INSM,death,54.39,70.0,-15.61,SKIP,2
2026-05-08,AUR,golden,51.91,70.0,-18.09,SKIP,3
2026-05-08,AMDY,golden,49.05,70.0,-20.95,SKIP,4
2026-05-08,TFX,golden,43.36,70.0,-26.64,SKIP,5
2026-05-08,FTNT,golden,37.06,70.0,-32.94,SKIP,6
2026-05-08,TSMY,golden,32.77,70.0,-37.23,SKIP,7
2026-05-08,EAT,death,28.63,70.0,-41.37,SKIP,8
2026-05-08,AN,golden,24.68,70.0,-45.32,SKIP,9
2026-05-08,SMMT,death,23.56,70.0,-46.44,SKIP,10
2026-05-08,SCHW,death,21.49,70.0,-48.51,SKIP,11
2026-05-08,TM,death,20.48,70.0,-49.52,SKIP,12
2026-05-08,VOT,golden,7.76,70.0,-62.24,SKIP,13
2026-05-08,PFF,golden,6.14,70.0,-63.86,SKIP,14
2026-05-08,IGOV,golden,5.93,70.0,-64.07,SKIP,15
