symbol,signal_type,avg_daily_volume_30d,market_cap,ema_21,ema_50,ema_200,current_price
LIN,golden_cross,2.7,226.6,,449.86,448.69,490.11
DLR,golden_cross,2.1,60.5,,165.62,165.4,176.9
OXY,golden_cross,12.1,46.4,,44.23,44.2,51.53
DOW,golden_cross,13.3,22.7,,28.02,27.92,31.39
CNH,golden_cross,14.4,15.8,,11.13,11.13,12.98
UNM,death_cross,1.5,12.1,,75.57,75.62,73.47
BACpM,golden_cross,0.1,,,22.59,22.58,23.113
BILS,golden_cross,0.5,,,99.31,99.31,99.36
YINN,death_cross,2.1,,,45.11,45.11,42.16
