event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-02-23,CRSP,golden,52.16,70.0,-17.84,SKIP,1
2026-02-23,PATH,death,44.05,70.0,-25.95,SKIP,2
2026-02-23,PTGX,golden_st,36.35,75.0,-38.65,SKIP,3
2026-02-23,COMP,death_st,35.99,75.0,-39.01,SKIP,4
2026-02-23,RGTI,death,35.62,70.0,-34.38,SKIP,5
2026-02-23,LAD,death,32.38,70.0,-37.62,SKIP,6
2026-02-23,GGLL,death_st,32.16,75.0,-42.84,SKIP,7
2026-02-23,RDDT,death,31.93,70.0,-38.07,SKIP,8
2026-02-23,ZTS,death_st,29.97,75.0,-45.03,SKIP,9
2026-02-23,TAL,death_st,29.22,75.0,-45.78,SKIP,10
2026-02-23,VOYA,death_st,28.91,75.0,-46.09,SKIP,11
2026-02-23,SPXL,death_st,28.35,75.0,-46.65,SKIP,12
2026-02-23,UPRO,death_st,27.07,75.0,-47.93,SKIP,13
2026-02-23,AAPL,golden_st,26.43,75.0,-48.57,SKIP,14
2026-02-23,GPC,death_st,26.16,75.0,-48.84,SKIP,15
2026-02-23,MS,death_st,25.91,75.0,-49.09,SKIP,16
2026-02-23,ICL,death_st,25.12,75.0,-49.88,SKIP,17
2026-02-23,T,golden,25.04,70.0,-44.96,SKIP,18
2026-02-23,INGM,death_st,24.35,75.0,-50.65,SKIP,19
2026-02-23,OKE,golden,22.91,70.0,-47.09,SKIP,20
2026-02-23,NTES,death,20.29,70.0,-49.71,SKIP,21
2026-02-23,REYN,golden_st,16.47,75.0,-58.53,SKIP,22
2026-02-23,GARP,death_st,16.22,75.0,-58.78,SKIP,23
2026-02-23,MORT,death_st,15.48,75.0,-59.52,SKIP,24
2026-02-23,UDN,death_st,14.96,75.0,-60.04,SKIP,25
2026-02-23,ICLO,death,14.91,70.0,-55.09,SKIP,26
2026-02-23,GPIX,death_st,14.47,75.0,-60.53,SKIP,27
2026-02-23,BSJR,death_st,14.04,75.0,-60.96,SKIP,28
2026-02-23,SECT,death_st,13.93,75.0,-61.07,SKIP,29
2026-02-23,MODL,death_st,13.24,75.0,-61.76,SKIP,30
2026-02-23,CHT,golden,8.41,70.0,-61.59,SKIP,31
2026-02-23,SPTL,golden,4.58,70.0,-65.42,SKIP,32
2026-02-23,BUXX,golden_st,4.31,75.0,-70.69,SKIP,33
2026-02-23,CLIP,golden_st,4.24,75.0,-70.76,SKIP,34
2026-02-23,TBIL,golden_st,4.13,75.0,-70.87,SKIP,35
2026-02-23,IBHH,golden_st,3.6,75.0,-71.4,SKIP,36
2026-02-23,FLIA,golden_st,2.73,75.0,-72.27,SKIP,37
