symbol,signal_type,cross_days_ago,avg_daily_volume_30d,market_cap,ema_50_current,ema_200_current,golden_cross,death_cross,current_price,status
ARES,golden_cross,0,4.0,38.7,164.8,164.74,True,False,175.91,success
AVY,golden_cross,0,0.7,14.4,177.81,177.52,True,False,188.4,success
RVTY,golden_cross,0,1.1,11.5,97.99,97.95,True,False,104.43,success
WTRG,death_cross,0,1.8,10.9,38.68,38.69,False,True,38.32,success
ALGM,golden_cross,0,1.9,5.8,27.96,27.92,True,False,31.29,success
KEYpI,golden_cross,0,0.1,,24.91,24.91,True,False,25.03,success
SPYD,golden_cross,0,1.7,,43.53,43.52,True,False,44.34,success
HLN,golden_cross,0,9.6,44.7,9.77,9.77,True,False,9.91,success
