event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2025-12-23,ANF,golden,46.19,70.0,-23.81,SKIP,1
2025-12-23,GNRC,death,44.15,70.0,-25.85,SKIP,2
2025-12-23,LW,death,42.87,70.0,-27.13,SKIP,3
2025-12-23,GDLC,death,37.29,70.0,-32.71,SKIP,4
2025-12-23,ETH,death,36.31,70.0,-33.69,SKIP,5
2025-12-23,ETSY,death,33.47,70.0,-36.53,SKIP,6
2025-12-23,JEF,golden,26.9,70.0,-43.1,SKIP,7
2025-12-23,NXPI,golden,22.33,70.0,-47.67,SKIP,8
2025-12-23,BILS,death,14.66,70.0,-55.34,SKIP,9
2025-12-23,VGLT,death,13.79,70.0,-56.21,SKIP,10
2025-12-23,DFGR,death,12.51,70.0,-57.49,SKIP,11
2025-12-23,DIS,golden,12.18,70.0,-57.82,SKIP,12
2025-12-23,CFR,golden,10.81,70.0,-59.19,SKIP,13
