event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-06-05,ARKF,death_st,33.15,75.0,-41.85,SKIP,1
2026-06-05,PALL,death,31.83,70.0,-38.17,SKIP,2
2026-06-05,NVDY,death_st,28.79,75.0,-46.21,SKIP,3
2026-06-05,SHG,golden_st,28.22,75.0,-46.78,SKIP,4
2026-06-05,BA,death_st,27.95,75.0,-47.05,SKIP,5
2026-06-05,JLL,death,27.22,70.0,-42.78,SKIP,6
2026-06-05,WSM,golden,25.18,70.0,-44.82,SKIP,7
2026-06-05,AROC,death_st,24.7,75.0,-50.3,SKIP,8
2026-06-05,CR,golden_st,23.93,75.0,-51.07,SKIP,9
2026-06-05,BLK,death_st,22.65,75.0,-52.35,SKIP,10
2026-06-05,DVN,death_st,22.35,75.0,-52.65,SKIP,11
2026-06-05,ENIC,death_st,20.5,75.0,-54.5,SKIP,12
2026-06-05,RDTE,death_st,19.57,75.0,-55.43,SKIP,13
2026-06-05,KSA,death,19.46,70.0,-50.54,SKIP,14
2026-06-05,VOD,death_st,18.88,75.0,-56.12,SKIP,15
2026-06-05,CTA,death_st,16.67,75.0,-58.33,SKIP,16
2026-06-05,WDS,death_st,15.64,75.0,-59.36,SKIP,17
2026-06-05,HSIC,golden_st,15.6,75.0,-59.4,SKIP,18
2026-06-05,DVYE,death_st,15.38,75.0,-59.62,SKIP,19
2026-06-05,BYD,golden_st,12.2,75.0,-62.8,SKIP,20
2026-06-05,FAST,golden_st,11.84,75.0,-63.16,SKIP,21
2026-06-05,XLV,golden_st,10.33,75.0,-64.67,SKIP,22
2026-06-05,VHT,golden_st,9.55,75.0,-65.45,SKIP,23
2026-06-05,FHLC,golden_st,8.77,75.0,-66.23,SKIP,24
2026-06-05,IYH,golden_st,7.52,75.0,-67.48,SKIP,25
