event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-02-10,ALGN,golden,37.8,70.0,-32.2,SKIP,1
2026-02-10,ETN,golden,36.14,70.0,-33.86,SKIP,2
2026-02-10,RDTL,death,35.11,70.0,-34.89,SKIP,3
2026-02-10,ALNY,death,33.61,70.0,-36.39,SKIP,4
2026-02-10,JOBY.WS,death,31.53,70.0,-38.47,SKIP,5
2026-02-10,NEU,golden,30.38,70.0,-39.62,SKIP,6
2026-02-10,SSNC,death,26.95,70.0,-43.05,SKIP,7
2026-02-10,J,golden,26.87,70.0,-43.13,SKIP,8
2026-02-10,MHK,golden,25.41,70.0,-44.59,SKIP,9
2026-02-10,SKYY,death,22.04,70.0,-47.96,SKIP,10
2026-02-10,CL,golden,15.79,70.0,-54.21,SKIP,11
2026-02-10,SHW,golden,15.22,70.0,-54.78,SKIP,12
2026-02-10,BRX,golden,15.16,70.0,-54.84,SKIP,13
2026-02-10,HYLS,death,13.09,70.0,-56.91,SKIP,14
2026-02-10,XHLF,death,13.09,70.0,-56.91,SKIP,15
2026-02-10,HR,golden,12.9,70.0,-57.1,SKIP,16
2026-02-10,DUK,golden,7.1,70.0,-62.9,SKIP,17
2026-02-10,IYR,golden,6.1,70.0,-63.9,SKIP,18
2026-02-10,EPHE,golden,5.93,70.0,-64.07,SKIP,19
2026-02-10,XTEN,golden,5.84,70.0,-64.16,SKIP,20
2026-02-10,TDTF,golden,4.98,70.0,-65.02,SKIP,21
