symbol,signal_type,cross_days_ago,avg_daily_volume_30d,market_cap,ema_21,ema_50,ema_200,current_price
DE,death_st,0,1.0,152.5,576.15,576.68,535.81,558.07
SNPS,golden,0,1.7,95.5,489.89,467.72,467.3,493.87
USB,death_st,0,9.0,83.0,54.59,54.66,52.19,53.3
MSI,death,0,1.1,68.1,416.46,428.01,428.51,398.73
XEL,death_st,0,5.0,48.8,79.87,79.87,77.35,79.73
CCJ,death_st,0,3.2,45.8,114.49,114.73,100.43,103.52
FITB,death_st,0,5.9,43.4,48.78,48.79,46.81,47.6
AEE,death_st,0,1.7,29.7,109.86,109.9,105.32,109.0
TDY,death_st,0,0.3,28.6,631.29,632.36,587.91,606.45
EIX,golden_st,0,2.8,26.3,69.96,69.96,64.98,70.68
EQR,golden,0,2.7,24.5,64.58,63.27,63.24,65.74
SYF,death_st,0,3.8,23.9,72.52,72.56,72.24,69.39
FTAI,death_st,0,1.5,23.7,249.26,249.93,216.7,223.49
PKG,death_st,0,0.8,18.8,215.56,215.86,213.23,203.17
WMG,golden,0,2.4,18.0,31.28,29.66,29.57,34.29
LI,death_st,0,3.5,17.0,18.06,18.06,19.73,16.18
SUI,death,0,0.8,15.0,125.13,127.12,127.19,121.94
SMMT,death_st,0,4.4,12.4,18.51,18.62,18.86,15.85
FIVE,death_st,0,1.1,12.1,221.51,221.54,188.3,214.39
BLD,death_st,0,0.9,11.4,417.71,418.2,413.71,398.26
BVN,death_st,0,1.4,8.6,34.65,34.74,29.73,32.87
UHAL.B,death_st,0,0.3,8.6,46.69,46.73,49.21,44.83
ICL,golden,0,1.4,8.3,6.0,5.67,5.67,6.5
NXE,death_st,0,5.8,7.3,11.92,11.94,10.38,10.53
TEX,death_st,0,1.2,6.6,61.2,61.27,56.69,55.39
UEC,death_st,0,8.9,6.5,14.43,14.47,13.18,11.91
GATX,death_st,0,0.2,6.1,184.16,184.58,174.99,169.92
WH,death_st,0,1.2,5.8,81.68,81.72,81.56,77.27
TKC,death_st,0,0.9,5.2,6.29,6.31,6.21,5.94
EWZ,death_st,0,30.0,,38.27,38.34,34.58,35.89
STRC,death_st,0,4.2,,99.61,99.63,98.51,98.99
CIBR,golden,0,1.6,,73.26,69.78,69.7,80.4
FLTR,golden,0,0.8,,25.5,25.49,25.49,25.54
FSEC,death,0,0.3,,43.86,44.02,44.03,43.37
SCMB,death,0,1.1,,25.59,25.65,25.66,25.37
IBDR,golden,0,0.6,,24.21,24.21,24.21,24.22
PIIIW,golden,0,1.3,,0.02,0.01,0.01,0.0344
