event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-05-27,LI,death_st,52.6,75.0,-22.4,SKIP,1
2026-05-27,ADP,golden_st,33.06,75.0,-41.94,SKIP,2
2026-05-27,FAZ,death,31.77,70.0,-38.23,SKIP,3
2026-05-27,EMN,golden_st,30.55,75.0,-44.45,SKIP,4
2026-05-27,FIVE,death_st,29.95,75.0,-45.05,SKIP,5
2026-05-27,GM,golden_st,29.18,75.0,-45.82,SKIP,6
2026-05-27,EXP,golden_st,28.24,75.0,-46.76,SKIP,7
2026-05-27,DDS,death,27.98,70.0,-42.02,SKIP,8
2026-05-27,RRC,death_st,25.2,75.0,-49.8,SKIP,9
2026-05-27,ARKF,death_st,24.57,75.0,-50.43,SKIP,10
2026-05-27,CEF,death_st,24.46,75.0,-50.54,SKIP,11
2026-05-27,MAS,golden,24.32,70.0,-45.68,SKIP,12
2026-05-27,RJF,death_st,23.86,75.0,-51.14,SKIP,13
2026-05-27,FER,golden_st,23.55,75.0,-51.45,SKIP,14
2026-05-27,BBVA,golden_st,23.48,75.0,-51.52,SKIP,15
2026-05-27,SKYY,golden,23.08,70.0,-46.92,SKIP,16
2026-05-27,HEI,golden_st,22.78,75.0,-52.22,SKIP,17
2026-05-27,AMRZ,death,22.27,70.0,-47.73,SKIP,18
2026-05-27,JXN,death_st,21.93,75.0,-53.07,SKIP,19
2026-05-27,TUR,death_st,20.34,75.0,-54.66,SKIP,20
2026-05-27,WTS,golden_st,19.69,75.0,-55.31,SKIP,21
2026-05-27,ITW,death,19.38,70.0,-50.62,SKIP,22
2026-05-27,RNR,death_st,19.28,75.0,-55.72,SKIP,23
2026-05-27,IFS,golden_st,18.38,75.0,-56.62,SKIP,24
2026-05-27,FITB,golden_st,18.25,75.0,-56.75,SKIP,25
2026-05-27,NEU,golden,18.24,70.0,-51.76,SKIP,26
2026-05-27,ARCC,death_st,18.02,75.0,-56.98,SKIP,27
2026-05-27,BTCI,death_st,17.88,75.0,-57.12,SKIP,28
2026-05-27,MRK,golden_st,17.03,75.0,-57.97,SKIP,29
2026-05-27,TIPX,death_st,16.9,75.0,-58.1,SKIP,30
2026-05-27,TDTF,death_st,16.68,75.0,-58.32,SKIP,31
2026-05-27,EIX,golden_st,16.49,75.0,-58.51,SKIP,32
2026-05-27,MDLZ,golden,16.24,70.0,-53.76,SKIP,33
2026-05-27,SHEL,death_st,15.58,75.0,-59.42,SKIP,34
2026-05-27,BKLN,death_st,15.5,75.0,-59.5,SKIP,35
2026-05-27,AEP,death_st,15.36,75.0,-59.64,SKIP,36
2026-05-27,JMUB,death,15.31,70.0,-54.69,SKIP,37
2026-05-27,SPIP,death,15.25,70.0,-54.75,SKIP,38
2026-05-27,SCHP,death_st,15.15,75.0,-59.85,SKIP,39
2026-05-27,TIP,death_st,15.15,75.0,-59.85,SKIP,40
2026-05-27,CHD,golden_st,15.04,75.0,-59.96,SKIP,41
2026-05-27,FXE,death_st,14.85,75.0,-60.15,SKIP,42
2026-05-27,ILF,death_st,14.68,75.0,-60.32,SKIP,43
2026-05-27,IBND,death,14.64,70.0,-55.36,SKIP,44
2026-05-27,FSEC,death,14.58,70.0,-55.42,SKIP,45
2026-05-27,EXR,golden,14.47,70.0,-55.53,SKIP,46
2026-05-27,TFI,death,14.47,70.0,-55.53,SKIP,47
2026-05-27,SPMB,death,14.42,70.0,-55.58,SKIP,48
2026-05-27,SFD,golden_st,14.28,75.0,-60.72,SKIP,49
2026-05-27,MBB,death,14.17,70.0,-55.83,SKIP,50
2026-05-27,SCMB,death,13.96,70.0,-56.04,SKIP,51
2026-05-27,PMBS,death,13.71,70.0,-56.29,SKIP,52
2026-05-27,VZ,golden_st,13.53,75.0,-61.47,SKIP,53
2026-05-27,XEL,golden_st,13.47,75.0,-61.53,SKIP,54
2026-05-27,VIXM,death,13.31,70.0,-56.69,SKIP,55
2026-05-27,CB,golden_st,13.0,75.0,-62.0,SKIP,56
2026-05-27,REM,death,12.28,70.0,-57.72,SKIP,57
2026-05-27,SDIV,death_st,12.11,75.0,-62.89,SKIP,58
2026-05-27,MAA,golden_st,12.04,75.0,-62.96,SKIP,59
2026-05-27,FDN,golden,10.35,70.0,-59.65,SKIP,60
2026-05-27,CNP,golden_st,10.27,75.0,-64.73,SKIP,61
2026-05-27,AEE,golden_st,9.77,75.0,-65.23,SKIP,62
2026-05-27,KIE,golden_st,9.34,75.0,-65.66,SKIP,63
2026-05-27,MOAT,golden_st,5.06,75.0,-69.94,SKIP,64
2026-05-27,AES,golden_st,4.27,75.0,-70.73,SKIP,65
2026-05-27,AUSF,golden_st,3.83,75.0,-71.17,SKIP,66
2026-05-27,SDY,golden_st,3.46,75.0,-71.54,SKIP,67
2026-05-27,DIVO,golden_st,3.04,75.0,-71.96,SKIP,68
2026-05-27,USDU,golden_st,2.87,75.0,-72.13,SKIP,69
