event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-06-29,JEF,death,44.34,70.0,-25.66,SKIP,1
2026-06-29,LYFT,golden_st,43.5,75.0,-31.5,SKIP,2
2026-06-29,CRUS,death_st,39.26,75.0,-35.74,SKIP,3
2026-06-29,MDGL,golden_st,35.0,75.0,-40.0,SKIP,4
2026-06-29,CSL,golden,33.17,70.0,-36.83,SKIP,5
2026-06-29,WH,golden,32.52,70.0,-37.48,SKIP,6
2026-06-29,TAN,death_st,32.03,75.0,-42.97,SKIP,7
2026-06-29,DDS,death,31.26,70.0,-38.74,SKIP,8
2026-06-29,AS,death_st,31.18,75.0,-43.82,SKIP,9
2026-06-29,TMO,golden_st,30.96,75.0,-44.04,SKIP,10
2026-06-29,JBTM,golden_st,30.49,75.0,-44.51,SKIP,11
2026-06-29,HEI.A,golden,30.22,70.0,-39.78,SKIP,12
2026-06-29,EL,death_st,29.87,75.0,-45.13,SKIP,13
2026-06-29,NVDA,death_st,29.16,75.0,-45.84,SKIP,14
2026-06-29,FRNW,death_st,28.04,75.0,-46.96,SKIP,15
2026-06-29,PAC,golden_st,27.82,75.0,-47.18,SKIP,16
2026-06-29,VIST,death_st,27.4,75.0,-47.6,SKIP,17
2026-06-29,TEL,death,27.25,70.0,-42.75,SKIP,18
2026-06-29,MSCI,death_st,26.55,75.0,-48.45,SKIP,19
2026-06-29,PUK,death,26.46,70.0,-43.54,SKIP,20
2026-06-29,GGB,death_st,25.38,75.0,-49.62,SKIP,21
2026-06-29,DHR,golden_st,25.36,75.0,-49.64,SKIP,22
2026-06-29,WMG,death,23.89,70.0,-46.11,SKIP,23
2026-06-29,RLI,golden_st,23.36,75.0,-51.64,SKIP,24
2026-06-29,ICL,death,23.08,70.0,-46.92,SKIP,25
2026-06-29,CTA,death,21.64,70.0,-48.36,SKIP,26
2026-06-29,XHB,golden,21.14,70.0,-48.86,SKIP,27
2026-06-29,HTHT,death,20.97,70.0,-49.03,SKIP,28
2026-06-29,MRP,golden_st,19.83,75.0,-55.17,SKIP,29
2026-06-29,MMM,golden,19.25,70.0,-50.75,SKIP,30
2026-06-29,BCE,death,19.11,70.0,-50.89,SKIP,31
2026-06-29,VRTX,golden,18.66,70.0,-51.34,SKIP,32
2026-06-29,BCPC,golden,16.88,70.0,-53.12,SKIP,33
2026-06-29,CCK,golden,16.08,70.0,-53.92,SKIP,34
2026-06-29,OHI,golden_st,14.88,75.0,-60.12,SKIP,35
2026-06-29,BALL,golden_st,14.39,75.0,-60.61,SKIP,36
2026-06-29,YUM,golden,13.87,70.0,-56.13,SKIP,37
2026-06-29,BIP,death_st,13.44,75.0,-61.56,SKIP,38
2026-06-29,SSB,golden,12.45,70.0,-57.55,SKIP,39
2026-06-29,CTVA,golden_st,11.09,75.0,-63.91,SKIP,40
2026-06-29,ESNT,golden_st,10.77,75.0,-64.23,SKIP,41
2026-06-29,AGNC,golden,10.3,70.0,-59.7,SKIP,42
2026-06-29,PB,golden,9.89,70.0,-60.11,SKIP,43
2026-06-29,CBSH,golden,9.69,70.0,-60.31,SKIP,44
2026-06-29,MTG,golden_st,9.09,75.0,-65.91,SKIP,45
