symbol,signal_type,cross_days_ago,avg_daily_volume_30d,market_cap,ema_21,ema_50,ema_200,current_price
BAC,death,0,44.5,344.7,48.54,50.34,50.34,46.97
RIO,death_st,0,3.4,139.5,89.33,89.46,77.63,86.64
BTI,death_st,0,5.3,126.2,59.05,59.1,54.68,57.8
HCA,death_st,0,1.1,107.4,505.94,506.06,455.85,471.85
BMO,death_st,0,0.9,93.3,138.09,138.24,127.11,131.76
TT,death_st,0,1.3,90.1,427.67,428.18,417.43,410.23
CAH,death_st,0,1.7,48.9,213.78,213.97,188.69,206.58
EW,death_st,0,4.7,47.7,82.51,82.61,80.32,79.34
FNV,death_st,0,0.9,43.9,244.23,244.37,211.71,233.95
CCEP,death_st,0,2.0,41.4,97.03,97.16,92.6,91.64
HEI,death,0,0.8,38.0,293.88,309.81,310.65,273.39
CCL,death,0,27.5,35.0,26.21,27.87,27.97,24.19
ASTS,death_st,0,12.5,25.7,89.34,89.52,71.35,78.67
ROL,death,0,3.4,25.5,55.53,57.87,57.92,52.46
DRI,death_st,0,1.5,22.9,202.53,203.05,197.57,192.49
BIP,death_st,0,1.0,16.5,36.75,36.83,34.9,34.86
ITT,death_st,0,1.0,16.1,190.14,190.15,177.91,184.69
NDSN,death_st,0,0.4,14.8,271.86,272.03,249.04,260.21
AVY,death,0,0.6,13.0,173.48,179.19,179.37,167.78
CACI,death_st,0,0.2,12.8,595.86,597.24,554.44,563.67
BMRN,death,0,2.2,10.7,57.02,57.8,57.9,54.14
GME,death_st,0,5.3,10.1,23.31,23.33,23.65,22.1
XP,death_st,0,6.6,9.6,19.25,19.32,18.27,17.7
BOKF,death_st,0,0.4,7.7,126.51,126.62,117.68,124.6
FR,death_st,0,1.1,7.7,59.38,59.43,56.16,57.18
TEX,death_st,0,1.7,6.7,60.84,61.0,55.03,56.44
CRK,golden_st,0,2.2,6.6,21.23,21.18,20.84,23.43
NICE,death_st,0,0.8,6.5,115.26,115.3,128.88,108.35
SNEX,golden_st,0,0.8,6.1,74.99,74.81,67.05,78.36
MIRM,death_st,0,0.9,5.4,91.48,91.55,76.77,88.44
BCPC,death_st,0,0.2,5.3,169.01,169.06,163.53,166.95
WEX,death_st,0,0.4,5.3,155.25,155.66,155.99,147.55
HIBS,golden_st,0,0.5,,46.09,45.9,71.5,51.13
NVD,golden_st,0,89.8,,7.37,7.33,10.7,8.28
QBER,golden_st,0,0.2,,24.02,24.01,24.34,24.3
SSG,golden_st,0,0.2,,28.9,28.82,42.02,32.01
BBAX,death_st,0,0.3,,60.24,60.31,57.35,58.21
BDRY,death_st,0,0.2,,10.47,10.49,9.05,9.93
CSRE,death_st,0,0.1,,26.86,26.88,26.25,25.875
CWB,death_st,0,1.2,,92.83,92.97,89.56,89.81
DEM,death_st,0,0.3,,49.38,49.4,47.21,48.25
DFAR,death_st,0,1.8,,24.08,24.12,23.8,23.19
DFEV,death_st,0,0.3,,36.17,36.2,33.47,34.92
DFIV,death_st,0,1.7,,52.49,52.57,48.39,51.22
DFUV,death_st,0,0.6,,48.69,48.72,46.25,47.77
GEME,death_st,0,0.1,,35.67,35.69,32.66,34.1569
HDEF,death_st,0,0.3,,32.16,32.19,30.52,31.55
ICF,death_st,0,0.1,,62.88,62.93,61.86,60.67
PXF,death_st,0,0.2,,70.07,70.14,64.45,67.71
SCHH,death_st,0,10.7,,21.94,21.98,21.61,21.1
TDTF,death_st,0,0.1,,24.14,24.15,24.09,23.97
TIPX,death_st,0,0.2,,19.21,19.21,19.15,19.105
USRT,death_st,0,0.4,,60.24,60.26,58.87,58.14
VPL,death_st,0,2.7,,99.23,99.33,91.76,95.07
XAR,death_st,0,0.3,,268.17,268.94,241.76,250.57
BILS,golden,0,0.5,,99.32,99.31,99.31,99.4
AAPX,death,0,0.1,,26.01,27.2,27.28,24.53
BYLD,death,0,0.2,,22.58,22.71,22.72,22.3107
CGSD,death,0,0.5,,25.91,25.97,25.97,25.79
FLGV,death,0,0.2,,20.47,20.54,20.54,20.305
FLHY,death,0,0.3,,24.17,24.3,24.31,23.86
FTCB,death,0,0.6,,21.06,21.17,21.17,20.75
FTQI,death,0,0.3,,20.21,20.43,20.45,19.5
GSY,death,0,0.9,,50.19,50.23,50.23,50.09
HTRB,death,0,0.4,,33.96,34.14,34.14,33.61
HYD,death,0,0.8,,50.5,50.8,50.82,49.78
IAI,death,0,0.1,,165.68,170.56,170.68,158.28
IBD,death,0,0.1,,23.94,24.05,24.05,23.68
IBDT,death,0,0.7,,25.32,25.39,25.39,25.24
IGOV,death,0,0.3,,41.42,41.81,41.82,40.54
JPIE,death,0,1.3,,46.1,46.23,46.23,45.85
PLDR,death,0,0.5,,34.57,35.43,35.5,33.0031
SCHG,death,0,21.4,,29.93,30.69,30.76,28.19
SUSB,death,0,0.2,,25.07,25.16,25.16,24.94
UCON,death,0,0.6,,24.91,25.04,25.05,24.58
TBIL,golden,0,2.7,,49.94,49.93,49.93,50.0
TMV,golden,0,1.0,,36.93,36.3,36.27,38.77
TUSI,golden,0,0.2,,25.37,25.38,25.38,25.385
FLCH,death,0,0.2,,22.89,23.51,23.54,21.98
