symbol,signal_type,avg_daily_volume_30d,market_cap,ema_21,ema_50,ema_200,current_price
DIS,death_cross,10.8,184.4,,110.3,110.35,103.43
LMT,death_cross,1.4,104.7,,472.94,473.1,454.16
MTB,golden_cross,1.2,29.4,,187.41,187.35,190.24
KT,death_cross,1.4,8.8,,18.71,18.72,18.35
APPF,death_cross,0.3,8.3,,245.58,245.82,228.16
AMTM,golden_cross,2.2,7.3,,23.71,23.65,29.33
IBHG,golden_cross,0.1,,,22.38,22.38,22.407
EVLVW,death_cross,0.1,,,0.51,0.52,0.185
METpF,death_cross,0.1,,,20.48,20.49,20.14
