event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-02-18,WLK,golden,42.91,70.0,-27.09,SKIP,1
2026-02-18,LYFT,death,42.9,70.0,-27.1,SKIP,2
2026-02-18,U,death,38.79,70.0,-31.21,SKIP,3
2026-02-18,TPG,death,38.28,70.0,-31.72,SKIP,4
2026-02-18,MSCI,death,36.95,70.0,-33.05,SKIP,5
2026-02-18,JEF,death,34.02,70.0,-35.98,SKIP,6
2026-02-18,RHP,golden,26.43,70.0,-43.57,SKIP,7
2026-02-18,BDX,death,25.59,70.0,-44.41,SKIP,8
2026-02-18,PRU,death,22.29,70.0,-47.71,SKIP,9
2026-02-18,CHD,golden,18.22,70.0,-51.78,SKIP,10
2026-02-18,EIDO,death,16.7,70.0,-53.3,SKIP,11
2026-02-18,SRVR,golden,15.92,70.0,-54.08,SKIP,12
2026-02-18,DUSB,death,13.56,70.0,-56.44,SKIP,13
2026-02-18,OGE,golden,10.11,70.0,-59.89,SKIP,14
2026-02-18,YYY,golden,5.81,70.0,-64.19,SKIP,15
2026-02-18,SCHP,golden,5.01,70.0,-64.99,SKIP,16
