event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2025-11-20,IRM,death,44.51,70.0,-25.49,SKIP,1
2025-11-20,AXON,death,35.02,70.0,-34.98,SKIP,2
2025-11-20,ETU,death,31.48,70.0,-38.52,SKIP,3
2025-11-20,BUG,death,25.02,70.0,-44.98,SKIP,4
2025-11-20,BKNG,death,21.74,70.0,-48.26,SKIP,5
2025-11-20,TSCO,death,19.14,70.0,-50.86,SKIP,6
2025-11-20,WCLD,death,18.24,70.0,-51.76,SKIP,7
2025-11-20,MTCH,death,17.76,70.0,-52.24,SKIP,8
2025-11-20,REM,death,17.21,70.0,-52.79,SKIP,9
2025-11-20,VNQ,death,16.24,70.0,-53.76,SKIP,10
2025-11-20,XCCC,death,13.9,70.0,-56.1,SKIP,11
