event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-05-21,WMG,golden,45.07,70.0,-24.93,SKIP,1
2026-05-21,ICL,golden,37.74,70.0,-32.26,SKIP,2
2026-05-21,TEX,death_st,37.67,75.0,-37.33,SKIP,3
2026-05-21,LI,death_st,36.69,75.0,-38.31,SKIP,4
2026-05-21,FTAI,death_st,34.28,75.0,-40.72,SKIP,5
2026-05-21,DE,death_st,34.0,75.0,-41.0,SKIP,6
2026-05-21,UEC,death_st,33.65,75.0,-41.35,SKIP,7
2026-05-21,NXE,death_st,33.59,75.0,-41.41,SKIP,8
2026-05-21,TKC,death_st,33.11,75.0,-41.89,SKIP,9
2026-05-21,SNPS,golden,31.3,70.0,-38.7,SKIP,10
2026-05-21,SMMT,death_st,31.13,75.0,-43.87,SKIP,11
2026-05-21,BVN,death_st,31.09,75.0,-43.91,SKIP,12
2026-05-21,CCJ,death_st,30.64,75.0,-44.36,SKIP,13
2026-05-21,FIVE,death_st,28.86,75.0,-46.14,SKIP,14
2026-05-21,GATX,death_st,27.87,75.0,-47.13,SKIP,15
2026-05-21,WH,death_st,26.14,75.0,-48.86,SKIP,16
2026-05-21,PKG,death_st,25.66,75.0,-49.34,SKIP,17
2026-05-21,MSI,death,25.49,70.0,-44.51,SKIP,18
2026-05-21,EIX,golden_st,24.04,75.0,-50.96,SKIP,19
2026-05-21,UHAL.B,death_st,23.87,75.0,-51.13,SKIP,20
2026-05-21,SUI,death,22.83,70.0,-47.17,SKIP,21
2026-05-21,BLD,death_st,21.34,75.0,-53.66,SKIP,22
2026-05-21,SYF,death_st,20.4,75.0,-54.6,SKIP,23
2026-05-21,TDY,death_st,19.28,75.0,-55.72,SKIP,24
2026-05-21,EWZ,death_st,18.62,75.0,-56.38,SKIP,25
2026-05-21,CIBR,golden,17.23,70.0,-52.77,SKIP,26
2026-05-21,XEL,death_st,17.08,75.0,-57.92,SKIP,27
2026-05-21,FITB,death_st,16.7,75.0,-58.3,SKIP,28
2026-05-21,FSEC,death,16.39,70.0,-53.61,SKIP,29
2026-05-21,USB,death_st,16.38,75.0,-58.62,SKIP,30
2026-05-21,AEE,death_st,15.91,75.0,-59.09,SKIP,31
2026-05-21,SCMB,death,12.83,70.0,-57.17,SKIP,32
2026-05-21,EQR,golden,12.59,70.0,-57.41,SKIP,33
2026-05-21,FLTR,golden,6.55,70.0,-63.45,SKIP,34
2026-05-21,IBDR,golden,5.2,70.0,-64.8,SKIP,35
