event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-01-29,MVLL,death,43.67,70.0,-26.33,SKIP,1
2026-01-29,PCOR,death,39.53,70.0,-30.47,SKIP,2
2026-01-29,MSFT,death,30.67,70.0,-39.33,SKIP,3
2026-01-29,HLI,death,27.76,70.0,-42.24,SKIP,4
2026-01-29,EQNR,golden,25.23,70.0,-44.77,SKIP,5
2026-01-29,CHDN,death,22.41,70.0,-47.59,SKIP,6
2026-01-29,AFG,death,19.46,70.0,-50.54,SKIP,7
2026-01-29,CIGI,death,16.61,70.0,-53.39,SKIP,8
2026-01-29,VCLT,death,15.38,70.0,-54.62,SKIP,9
2026-01-29,WM,golden,9.71,70.0,-60.29,SKIP,10
2026-01-29,XLP,golden,4.62,70.0,-65.38,SKIP,11
