event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-02-27,ZM,death_st,54.57,75.0,-20.43,SKIP,1
2026-02-27,VST,golden_st,51.16,75.0,-23.84,SKIP,2
2026-02-27,CELH,golden_st,50.99,75.0,-24.01,SKIP,3
2026-02-27,LPLA,death,50.56,70.0,-19.44,SKIP,4
2026-02-27,THO,death_st,44.14,75.0,-30.86,SKIP,5
2026-02-27,NVDL,death_st,43.87,75.0,-31.13,SKIP,6
2026-02-27,BMA,death_st,42.29,75.0,-32.71,SKIP,7
2026-02-27,GH,death_st,41.58,75.0,-33.42,SKIP,8
2026-02-27,EMN,golden,41.25,70.0,-28.75,SKIP,9
2026-02-27,OKLO,death,36.75,70.0,-33.25,SKIP,10
2026-02-27,WEX,death_st,33.27,75.0,-41.73,SKIP,11
2026-02-27,RETL,death_st,33.07,75.0,-41.93,SKIP,12
2026-02-27,M,death_st,31.39,75.0,-43.61,SKIP,13
2026-02-27,BIDU,death_st,28.99,75.0,-46.01,SKIP,14
2026-02-27,IQV,death,28.66,70.0,-41.34,SKIP,15
2026-02-27,ULS,golden_st,28.31,75.0,-46.69,SKIP,16
2026-02-27,CMG,death_st,27.73,75.0,-47.27,SKIP,17
2026-02-27,SPXL,death_st,27.63,75.0,-47.37,SKIP,18
2026-02-27,UPRO,death_st,27.63,75.0,-47.37,SKIP,19
2026-02-27,BEKE,death_st,26.86,75.0,-48.14,SKIP,20
2026-02-27,MASI,golden,24.93,70.0,-45.07,SKIP,21
2026-02-27,GNTX,death_st,22.82,75.0,-52.18,SKIP,22
2026-02-27,AMZN,death,22.67,70.0,-47.33,SKIP,23
2026-02-27,NWG,death_st,21.89,75.0,-53.11,SKIP,24
2026-02-27,CBSH,death_st,21.19,75.0,-53.81,SKIP,25
2026-02-27,SVXY,death_st,20.25,75.0,-54.75,SKIP,26
2026-02-27,A,death,20.08,70.0,-49.92,SKIP,27
2026-02-27,SIRI,golden_st,17.89,75.0,-57.11,SKIP,28
2026-02-27,EPI,death_st,16.97,75.0,-58.03,SKIP,29
2026-02-27,QSR,golden_st,16.95,75.0,-58.05,SKIP,30
2026-02-27,SYFI,death_st,16.57,75.0,-58.43,SKIP,31
2026-02-27,BUXX,death_st,16.42,75.0,-58.58,SKIP,32
2026-02-27,MSI,golden,15.8,70.0,-54.2,SKIP,33
2026-02-27,USHY,death_st,15.54,75.0,-59.46,SKIP,34
2026-02-27,SPMO,golden_st,14.98,75.0,-60.02,SKIP,35
2026-02-27,QDPL,death_st,14.85,75.0,-60.15,SKIP,36
2026-02-27,QQQE,golden_st,13.64,75.0,-61.36,SKIP,37
2026-02-27,SHYG,death,13.0,70.0,-57.0,SKIP,38
2026-02-27,BSJT,death,12.28,70.0,-57.72,SKIP,39
2026-02-27,FXO,death_st,12.19,75.0,-62.81,SKIP,40
2026-02-27,WRB,golden,11.8,70.0,-58.2,SKIP,41
2026-02-27,XLC,golden_st,10.56,75.0,-64.44,SKIP,42
2026-02-27,TDTT,golden,6.94,70.0,-63.06,SKIP,43
2026-02-27,SGOV,golden,6.75,70.0,-63.25,SKIP,44
2026-02-27,ULST,golden,5.99,70.0,-64.01,SKIP,45
2026-02-27,BNDW,golden,5.17,70.0,-64.83,SKIP,46
2026-02-27,TAIL,golden_st,4.23,75.0,-70.77,SKIP,47
2026-02-27,FTGC,golden_st,4.19,75.0,-70.81,SKIP,48
2026-02-27,XONE,golden_st,3.76,75.0,-71.24,SKIP,49
2026-02-27,BILZ,golden_st,3.74,75.0,-71.26,SKIP,50
2026-02-27,VTIP,golden_st,3.52,75.0,-71.48,SKIP,51
2026-02-27,EDGF,golden_st,3.23,75.0,-71.77,SKIP,52
