event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-05-29,DOCU,golden_st,47.95,75.0,-27.05,SKIP,1
2026-05-29,M,golden_st,38.21,75.0,-36.79,SKIP,2
2026-05-29,PAYX,golden_st,30.69,75.0,-44.31,SKIP,3
2026-05-29,FSS,death_st,30.57,75.0,-44.43,SKIP,4
2026-05-29,DECK,golden_st,29.81,75.0,-45.19,SKIP,5
2026-05-29,WSO,death,29.41,70.0,-40.59,SKIP,6
2026-05-29,ARKF,golden_st,27.95,75.0,-47.05,SKIP,7
2026-05-29,WSM,golden_st,27.25,75.0,-47.75,SKIP,8
2026-05-29,AYI,golden_st,25.19,75.0,-49.81,SKIP,9
2026-05-29,AMT,golden_st,24.87,75.0,-50.13,SKIP,10
2026-05-29,HAS,death_st,24.56,75.0,-50.44,SKIP,11
2026-05-29,MSA,death,23.82,70.0,-46.18,SKIP,12
2026-05-29,ITT,death_st,23.56,75.0,-51.44,SKIP,13
2026-05-29,MGY,death_st,23.07,75.0,-51.93,SKIP,14
2026-05-29,ONC,death,21.88,70.0,-48.12,SKIP,15
2026-05-29,COP,death_st,21.8,75.0,-53.2,SKIP,16
2026-05-29,MCK,death,21.56,70.0,-48.44,SKIP,17
2026-05-29,BSBR,death,21.23,70.0,-48.77,SKIP,18
2026-05-29,CLH,death_st,21.05,75.0,-53.95,SKIP,19
2026-05-29,YMAX,golden_st,20.06,75.0,-54.94,SKIP,20
2026-05-29,CCK,death,19.5,70.0,-50.5,SKIP,21
2026-05-29,CVX,death_st,19.38,75.0,-55.62,SKIP,22
2026-05-29,HMC,golden_st,19.35,75.0,-55.65,SKIP,23
2026-05-29,ESNT,death,19.01,70.0,-50.99,SKIP,24
2026-05-29,AMP,death_st,18.98,75.0,-56.02,SKIP,25
2026-05-29,IEP,death_st,17.78,75.0,-57.22,SKIP,26
2026-05-29,UPS,golden,17.52,70.0,-52.48,SKIP,27
2026-05-29,KB,death_st,17.27,75.0,-57.73,SKIP,28
2026-05-29,KIE,death_st,17.1,75.0,-57.9,SKIP,29
2026-05-29,ZWS,death_st,16.97,75.0,-58.03,SKIP,30
2026-05-29,CB,death_st,16.89,75.0,-58.11,SKIP,31
2026-05-29,NFG,death,16.66,70.0,-53.34,SKIP,32
2026-05-29,RCI,golden_st,16.49,75.0,-58.51,SKIP,33
2026-05-29,AXS,death,15.5,70.0,-54.5,SKIP,34
2026-05-29,HON,golden_st,14.75,75.0,-60.25,SKIP,35
2026-05-29,FLBR,death_st,14.42,75.0,-60.58,SKIP,36
2026-05-29,ITA,golden_st,13.96,75.0,-61.04,SKIP,37
2026-05-29,ABBV,golden_st,13.82,75.0,-61.18,SKIP,38
2026-05-29,PPA,golden_st,13.04,75.0,-61.96,SKIP,39
2026-05-29,MET,golden,12.72,70.0,-57.28,SKIP,40
2026-05-29,MOAT,golden_st,3.68,75.0,-71.32,SKIP,41
