event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-01-21,IBRX,golden,53.24,70.0,-16.76,SKIP,1
2026-01-21,ALKS,golden,30.1,70.0,-39.9,SKIP,2
2026-01-21,GTES,golden,28.51,70.0,-41.49,SKIP,3
2026-01-21,IR,golden,19.22,70.0,-50.78,SKIP,4
2026-01-21,LYV,death,19.16,70.0,-50.84,SKIP,5
2026-01-21,IGV,death,16.89,70.0,-53.11,SKIP,6
2026-01-21,HLI,golden,16.47,70.0,-53.53,SKIP,7
2026-01-21,GPC,golden,16.29,70.0,-53.71,SKIP,8
2026-01-21,HOMB,golden,14.77,70.0,-55.23,SKIP,9
2026-01-21,BSJQ,death,13.88,70.0,-56.12,SKIP,10
2026-01-21,GOVI,death,13.23,70.0,-56.77,SKIP,11
2026-01-21,INDA,death,13.02,70.0,-56.98,SKIP,12
2026-01-21,PFF,golden,6.78,70.0,-63.22,SKIP,13
