event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-04-24,NVDX,golden,98.53,70.0,28.53,LOOK,1
2026-04-24,MSOS,golden,98.47,70.0,28.47,LOOK,2
2026-04-24,ALAB,golden,92.95,70.0,22.95,LOOK,3
2026-04-24,ARMG,golden,86.49,70.0,16.49,LOOK,4
2026-04-24,METD,death,80.6,70.0,10.6,LOOK,5
2026-04-24,SPYU,golden,74.46,70.0,4.46,LOOK,6
2026-04-24,MTCH,golden,72.1,70.0,2.1,LOOK,7
2026-04-24,SSB,death,60.73,70.0,-9.27,SKIP,8
2026-04-24,SBAC,golden,55.59,70.0,-14.41,SKIP,9
2026-04-24,RYAAY,death,53.55,70.0,-16.45,SKIP,10
2026-04-24,BLD,golden,52.97,70.0,-17.03,SKIP,11
2026-04-24,GME,golden,49.57,70.0,-20.43,SKIP,12
2026-04-24,JTEK,golden,45.73,70.0,-24.27,SKIP,13
2026-04-24,LVS,death,41.99,70.0,-28.01,SKIP,14
2026-04-24,CACC,golden,40.59,70.0,-29.41,SKIP,15
2026-04-24,AAPB,golden,39.49,70.0,-30.51,SKIP,16
2026-04-24,UNM,golden,36.48,70.0,-33.52,SKIP,17
2026-04-24,KBWY,golden,27.21,70.0,-42.79,SKIP,18
2026-04-24,JGRO,golden,18.4,70.0,-51.6,SKIP,19
2026-04-24,QGRO,golden,12.8,70.0,-57.2,SKIP,20
2026-04-24,EBND,golden,1.27,70.0,-68.73,SKIP,21
2026-04-24,VTES,death,0.8,70.0,-69.2,SKIP,22
2026-04-24,SHM,death,0.69,70.0,-69.31,SKIP,23
2026-04-24,TBIL,golden,0.4,70.0,-69.6,SKIP,24
2026-04-24,CSHI,golden,0.38,70.0,-69.62,SKIP,25
2026-04-24,CARY,golden,0.37,70.0,-69.63,SKIP,26
2026-04-24,DIAL,golden,0.37,70.0,-69.63,SKIP,27
2026-04-24,IBDR,golden,0.37,70.0,-69.63,SKIP,28
