event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2025-12-22,RRX,golden,51.91,70.0,-18.09,SKIP,1
2025-12-22,BROS,golden,40.58,70.0,-29.42,SKIP,2
2025-12-22,OLLI,death,34.36,70.0,-35.64,SKIP,3
2025-12-22,ETSY,death,30.68,70.0,-39.32,SKIP,4
2025-12-22,GKOS,golden,30.04,70.0,-39.96,SKIP,5
2025-12-22,APO,golden,23.78,70.0,-46.22,SKIP,6
2025-12-22,STN,death,19.89,70.0,-50.11,SKIP,7
2025-12-22,DTE,death,11.8,70.0,-58.2,SKIP,8
2025-12-22,DFGR,death,11.45,70.0,-58.55,SKIP,9
2025-12-22,OGE,death,11.34,70.0,-58.66,SKIP,10
2025-12-22,XLB,golden,5.72,70.0,-64.28,SKIP,11
