event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-03-25,WEX,death,92.11,70.0,22.11,LOOK,1
2026-03-25,SMST,death,69.4,70.0,-0.6,SKIP,2
2026-03-25,SPYU,death,66.73,70.0,-3.27,SKIP,3
2026-03-25,NIO,golden,65.26,70.0,-4.74,SKIP,4
2026-03-25,DFEM,death_st,65.21,75.0,-9.79,SKIP,5
2026-03-25,BULZ,death,64.58,70.0,-5.42,SKIP,6
2026-03-25,METD,golden,64.23,70.0,-5.77,SKIP,7
2026-03-25,HPE,golden_st,62.8,75.0,-12.2,SKIP,8
2026-03-25,ST,golden_st,60.92,75.0,-14.08,SKIP,9
2026-03-25,CSL,death,58.57,70.0,-11.43,SKIP,10
2026-03-25,VRTX,death_st,58.42,75.0,-16.58,SKIP,11
2026-03-25,EUM,golden_st,56.26,75.0,-18.74,SKIP,12
2026-03-25,UNP,death_st,49.8,75.0,-25.2,SKIP,13
2026-03-25,GSAT,golden_st,49.61,75.0,-25.39,SKIP,14
2026-03-25,SMTC,death_st,47.18,75.0,-27.82,SKIP,15
2026-03-25,UMC,death_st,45.48,75.0,-29.52,SKIP,16
2026-03-25,VIK,golden_st,39.71,75.0,-35.29,SKIP,17
2026-03-25,DRV,golden_st,37.42,75.0,-37.58,SKIP,18
2026-03-25,AAAU,death_st,34.94,75.0,-40.06,SKIP,19
2026-03-25,FGDL,death_st,34.94,75.0,-40.06,SKIP,20
2026-03-25,GLD,death_st,34.94,75.0,-40.06,SKIP,21
2026-03-25,IAUM,death_st,34.94,75.0,-40.06,SKIP,22
2026-03-25,SGOL,death_st,34.94,75.0,-40.06,SKIP,23
2026-03-25,XLY,death,34.8,70.0,-35.2,SKIP,24
2026-03-25,EPHE,death,34.5,70.0,-35.5,SKIP,25
2026-03-25,FSTA,death_st,33.11,75.0,-41.89,SKIP,26
2026-03-25,MCD,death_st,32.84,75.0,-42.16,SKIP,27
2026-03-25,VIS,death_st,32.61,75.0,-42.39,SKIP,28
2026-03-25,PLD,death_st,31.52,75.0,-43.48,SKIP,29
2026-03-25,NULG,death,31.08,70.0,-38.92,SKIP,30
2026-03-25,AEM,death_st,30.22,75.0,-44.78,SKIP,31
2026-03-25,LAMR,death_st,29.88,75.0,-45.12,SKIP,32
2026-03-25,XLP,death_st,27.71,75.0,-47.29,SKIP,33
2026-03-25,GLDM,death_st,27.18,75.0,-47.82,SKIP,34
2026-03-25,IAU,death_st,27.18,75.0,-47.82,SKIP,35
2026-03-25,OUNZ,death_st,27.18,75.0,-47.82,SKIP,36
2026-03-25,WTS,death_st,26.48,75.0,-48.52,SKIP,37
2026-03-25,BLTE,death_st,25.3,75.0,-49.7,SKIP,38
2026-03-25,DFIP,death_st,23.83,75.0,-51.17,SKIP,39
2026-03-25,PHYS,death_st,23.26,75.0,-51.74,SKIP,40
2026-03-25,IAG,death_st,22.56,75.0,-52.44,SKIP,41
2026-03-25,BAR,death_st,21.47,75.0,-53.53,SKIP,42
2026-03-25,GWW,death_st,20.07,75.0,-54.93,SKIP,43
2026-03-25,IYK,death_st,19.75,75.0,-55.25,SKIP,44
2026-03-25,RDY,death_st,17.27,75.0,-57.73,SKIP,45
2026-03-25,ALLW,death_st,14.32,75.0,-60.68,SKIP,46
2026-03-25,SLF,death_st,12.05,75.0,-62.95,SKIP,47
2026-03-25,FTV,death_st,10.7,75.0,-64.3,SKIP,48
2026-03-25,SNX,golden_st,10.57,75.0,-64.43,SKIP,49
2026-03-25,DBB,death_st,9.19,75.0,-65.81,SKIP,50
2026-03-25,D,death_st,6.18,75.0,-68.82,SKIP,51
2026-03-25,FLCA,death_st,4.34,75.0,-70.66,SKIP,52
2026-03-25,VRSN,golden_st,4.19,75.0,-70.81,SKIP,53
2026-03-25,ES,death_st,3.93,75.0,-71.07,SKIP,54
2026-03-25,SDY,death_st,3.46,75.0,-71.54,SKIP,55
2026-03-25,KORP,death,3.43,70.0,-66.57,SKIP,56
2026-03-25,XBB,death,2.93,70.0,-67.07,SKIP,57
2026-03-25,MKTX,death_st,2.92,75.0,-72.08,SKIP,58
2026-03-25,EXE,golden_st,2.81,75.0,-72.19,SKIP,59
2026-03-25,SUSC,death,2.33,70.0,-67.67,SKIP,60
2026-03-25,BBCA,death_st,2.19,75.0,-72.81,SKIP,61
2026-03-25,COPY,death_st,2.07,75.0,-72.93,SKIP,62
2026-03-25,AAXJ,death_st,1.72,75.0,-73.28,SKIP,63
2026-03-25,AMDD,death_st,1.72,75.0,-73.28,SKIP,64
2026-03-25,FCX,death_st,1.29,75.0,-73.71,SKIP,65
2026-03-25,TIP,death_st,1.27,75.0,-73.73,SKIP,66
2026-03-25,BALT,death_st,1.24,75.0,-73.76,SKIP,67
2026-03-25,BILS,golden_st,1.07,75.0,-73.93,SKIP,68
2026-03-25,CLIP,golden_st,1.07,75.0,-73.93,SKIP,69
2026-03-25,GBIL,golden_st,1.07,75.0,-73.93,SKIP,70
2026-03-25,SHV,golden_st,1.07,75.0,-73.93,SKIP,71
2026-03-25,SPTB,death,0.68,70.0,-69.32,SKIP,72
2026-03-25,PYLD,death,0.62,70.0,-69.38,SKIP,73
2026-03-25,VUSB,death,0.54,70.0,-69.46,SKIP,74
2026-03-25,NBSD,death,0.51,70.0,-69.49,SKIP,75
2026-03-25,OOSP,death,0.51,70.0,-69.49,SKIP,76
2026-03-25,SPSB,death,0.51,70.0,-69.49,SKIP,77
