symbol,signal_type,cross_days_ago,avg_daily_volume_30d,market_cap,ema_21,ema_50,ema_200,current_price
AMGN,death_st,0,2.7,187.6,355.56,356.07,328.91,342.57
LOW,death,0,2.8,129.4,239.72,249.0,249.39,235.2
FCX,golden_st,0,18.7,88.2,58.83,58.8,51.03,61.05
REGN,golden_st,0,0.6,80.5,758.52,758.39,702.43,763.04
CNI,golden_st,0,1.7,63.7,103.46,103.37,100.82,105.08
FTNT,golden_st,0,6.2,61.1,81.49,81.45,84.95,82.29
BE,death_st,0,10.3,38.1,143.1,143.12,105.23,135.0
PPG,death,0,2.2,23.1,106.18,109.37,109.51,103.86
L,golden_st,0,0.7,22.2,107.26,107.25,101.75,107.77
LI,golden_st,0,3.3,18.9,17.82,17.79,20.22,18.46
RCI,death_st,0,1.2,18.9,38.07,38.23,36.22,34.41
ITT,golden_st,0,1.0,17.4,190.42,190.23,178.69,194.1
SUI,death_st,0,0.9,15.9,129.73,129.83,127.55,127.84
HII,golden_st,0,0.5,15.6,403.32,403.19,338.58,407.66
BBIO,golden_st,0,2.2,14.2,71.03,71.0,62.01,72.28
AMKR,golden_st,0,3.6,11.5,46.03,45.98,37.95,47.03
SWK,death,0,1.7,10.7,72.09,75.75,75.83,67.98
GDS,death_st,0,2.0,8.0,41.72,41.8,37.13,39.23
SIRI,golden,0,3.8,8.0,22.67,22.09,22.07,23.39
EAT,golden,0,1.2,6.3,143.89,146.36,146.3,149.6
RYTM,death,0,1.0,5.9,87.18,92.64,92.71,86.96
FCN,golden,0,0.5,5.6,172.32,170.21,169.88,184.03
APLS,golden,0,6.6,5.2,25.54,23.21,23.17,40.63
TDS,golden_st,0,0.9,5.1,43.5,43.48,40.71,45.35
COPY,golden_st,0,0.2,,13.65,13.64,12.76,13.86
DFIV,golden_st,0,1.7,,52.65,52.62,48.62,53.46
EWH,golden_st,0,7.4,,22.96,22.96,21.7,23.27
HEWJ,golden_st,0,0.3,,56.56,56.55,52.56,57.3843
LNZAW,golden_st,0,0.1,,0.01,0.01,0.03,0.0141
SAMT,golden_st,0,0.1,,39.59,39.56,37.51,40.24
SOXX,golden_st,0,8.2,,336.44,336.26,298.76,344.1
CLIP,death_st,0,0.4,,100.23,100.23,100.24,100.12
SHV,death_st,0,3.4,,110.24,110.25,110.27,110.13
BILS,death_st,0,0.5,,99.3,99.31,99.32,99.2
BBAG,death,0,0.1,,46.15,46.34,46.34,46.015
BSCY,death,0,0.2,,20.75,20.88,20.88,20.75
EVTR,death,0,0.6,,51.01,51.29,51.3,50.81
FLQM,death,0,0.1,,55.42,56.19,56.2,55.62
FTRB,death,0,0.1,,25.21,25.33,25.33,25.13
GOVT,death,0,16.7,,22.92,23.0,23.0,22.845
GPIX,death,0,0.8,,50.5,51.34,51.36,50.29
GSST,death,0,0.2,,50.49,50.53,50.53,50.41
IBDZ,death,0,0.2,,26.08,26.23,26.23,26.02
IBTH,death,0,0.4,,22.41,22.44,22.44,22.365
IBTI,death,0,0.4,,22.26,22.31,22.31,22.2046
JSCP,death,0,0.2,,47.28,47.42,47.43,47.133
PICB,death,0,0.1,,23.29,23.58,23.58,23.13
PREF,death,0,0.2,,18.89,18.99,18.99,18.83
SCHR,death,0,3.0,,24.91,25.0,25.0,24.8
SLQD,death,0,0.3,,50.45,50.57,50.58,50.33
BSCT,death,0,0.8,,18.68,18.75,18.75,18.66
IBDS,death,0,0.6,,24.2,24.24,24.24,24.16
IBND,death,0,0.1,,31.25,31.63,31.65,31.07
