event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-07-01,POOL,golden_st,30.91,75.0,-44.09,SKIP,1
2026-07-01,BBIO,golden_st,30.89,75.0,-44.11,SKIP,2
2026-07-01,DECK,death_st,29.46,75.0,-45.54,SKIP,3
2026-07-01,DLR,death_st,29.21,75.0,-45.79,SKIP,4
2026-07-01,APO,death_st,28.84,75.0,-46.16,SKIP,5
2026-07-01,MCO,golden_st,24.53,75.0,-50.47,SKIP,6
2026-07-01,DEO,death_st,24.52,75.0,-50.48,SKIP,7
2026-07-01,QGEN,golden_st,23.81,75.0,-51.19,SKIP,8
2026-07-01,GLPI,death,20.77,70.0,-49.23,SKIP,9
2026-07-01,AVB,golden,18.3,70.0,-51.7,SKIP,10
2026-07-01,UL,golden_st,15.13,75.0,-59.87,SKIP,11
2026-07-01,CTRE,golden_st,14.37,75.0,-60.63,SKIP,12
2026-07-01,YUM,golden_st,11.69,75.0,-63.31,SKIP,13
2026-07-01,AWK,golden_st,10.76,75.0,-64.24,SKIP,14
2026-07-01,RDN,golden_st,9.49,75.0,-65.51,SKIP,15
2026-07-01,ACGL,golden_st,8.91,75.0,-66.09,SKIP,16
