symbol,signal_type,cross_days_ago,avg_daily_volume_30d,market_cap,ema_21,ema_50,ema_200,current_price
UL,golden_st,1,4.1,129.5,59.02,58.9,62.81,60.89
MCO,golden_st,0,1.1,79.1,451.57,450.96,466.4,468.38
APO,death_st,0,4.2,68.2,126.48,126.7,128.92,118.44
DLR,death_st,0,3.1,64.2,187.84,188.23,178.86,176.32
DEO,death_st,1,1.2,44.7,81.25,81.41,87.54,78.7
YUM,golden_st,0,2.3,44.1,154.44,154.31,153.67,161.59
ACGL,golden_st,0,2.4,33.9,94.12,93.87,93.65,98.55
AVB,golden,0,1.3,26.8,185.81,183.14,183.11,190.43
AWK,golden_st,0,2.3,25.7,128.07,127.97,131.47,131.79
BBIO,golden_st,0,3.7,14.6,69.52,69.29,65.73,74.52
DECK,death_st,0,2.4,13.8,105.4,105.61,106.59,100.33
GLPI,death,0,2.5,12.6,45.78,46.38,46.46,43.69
CTRE,golden_st,0,3.4,9.5,39.14,39.14,37.26,40.9
QGEN,golden_st,0,2.4,8.1,37.72,37.69,41.78,39.13
POOL,golden_st,0,1.1,7.8,200.14,199.32,232.9,215.69
RDN,golden_st,4,1.4,5.0,36.02,35.54,34.76,37.72
