event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-04-28,GME,golden,41.95,70.0,-28.05,SKIP,1
2026-04-28,MEDP,death,37.72,70.0,-32.28,SKIP,2
2026-04-28,WSO,golden,37.37,70.0,-32.63,SKIP,3
2026-04-28,BUZZ,golden,32.94,70.0,-37.06,SKIP,4
2026-04-28,SHM,death,15.87,70.0,-54.13,SKIP,5
2026-04-28,EG,golden,15.3,70.0,-54.7,SKIP,6
2026-04-28,SPAB,death,14.41,70.0,-55.59,SKIP,7
2026-04-28,VTES,death,14.29,70.0,-55.71,SKIP,8
2026-04-28,TBIL,death,12.27,70.0,-57.73,SKIP,9
2026-04-28,PRI,golden,10.77,70.0,-59.23,SKIP,10
2026-04-28,WINN,golden,7.83,70.0,-62.17,SKIP,11
2026-04-28,BILS,golden,6.03,70.0,-63.97,SKIP,12
