event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-06-04,UNG,golden_st,39.6,75.0,-35.4,SKIP,1
2026-06-04,LII,golden_st,32.53,75.0,-42.47,SKIP,2
2026-06-04,FAZ,death,30.52,70.0,-39.48,SKIP,3
2026-06-04,HRL,golden_st,26.54,75.0,-48.46,SKIP,4
2026-06-04,WAL,golden_st,26.53,75.0,-48.47,SKIP,5
2026-06-04,VTR,death_st,25.97,75.0,-49.03,SKIP,6
2026-06-04,INCY,golden_st,25.57,75.0,-49.43,SKIP,7
2026-06-04,BITI,golden_st,23.15,75.0,-51.85,SKIP,8
2026-06-04,EHC,death_st,21.6,75.0,-53.4,SKIP,9
2026-06-04,NMR,golden_st,19.56,75.0,-55.44,SKIP,10
2026-06-04,OHI,death_st,19.14,75.0,-55.86,SKIP,11
2026-06-04,VZ,death_st,18.71,75.0,-56.29,SKIP,12
2026-06-04,RUSHA,death_st,18.53,75.0,-56.47,SKIP,13
2026-06-04,AMZY,death_st,18.44,75.0,-56.56,SKIP,14
2026-06-04,ACT,death_st,16.45,75.0,-58.55,SKIP,15
2026-06-04,BAC,golden_st,14.63,75.0,-60.37,SKIP,16
2026-06-04,CTVA,death_st,14.53,75.0,-60.47,SKIP,17
2026-06-04,MTB,golden_st,14.53,75.0,-60.47,SKIP,18
2026-06-04,OZK,golden,14.12,70.0,-55.88,SKIP,19
2026-06-04,EWH,death_st,12.6,75.0,-62.4,SKIP,20
2026-06-04,IYH,golden,9.19,70.0,-60.81,SKIP,21
